#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   178   0.520652E+04  -0.389728E+02   0.156565E-03  -0.389728E+02   0.846570E+00  -0.705772E-06   0.156565E-03  -0.705772E-06   0.562270E-07
   179   0.523152E+04  -0.383679E+02   0.155258E-03  -0.383679E+02   0.836362E+00  -0.696034E-06   0.155258E-03  -0.696034E-06   0.559109E-07
   180   0.525611E+04  -0.377366E+02   0.153966E-03  -0.377366E+02   0.826185E+00  -0.686088E-06   0.153966E-03  -0.686088E-06   0.555976E-07
   181   0.528028E+04  -0.370791E+02   0.152688E-03  -0.370791E+02   0.816063E+00  -0.675942E-06   0.152688E-03  -0.675942E-06   0.552870E-07
   182   0.530403E+04  -0.363954E+02   0.151425E-03  -0.363954E+02   0.806020E+00  -0.665601E-06   0.151425E-03  -0.665601E-06   0.549791E-07
   183   0.532735E+04  -0.356855E+02   0.150175E-03  -0.356855E+02   0.796074E+00  -0.655074E-06   0.150175E-03  -0.655074E-06   0.546738E-07
   184   0.535023E+04  -0.349496E+02   0.148940E-03  -0.349496E+02   0.786257E+00  -0.644367E-06   0.148940E-03  -0.644367E-06   0.543711E-07
   185   0.537267E+04  -0.341875E+02   0.147717E-03  -0.341875E+02   0.776600E+00  -0.633487E-06   0.147717E-03  -0.633487E-06   0.540710E-07
   186   0.539466E+04  -0.333996E+02   0.146508E-03  -0.333996E+02   0.767120E+00  -0.622441E-06   0.146508E-03  -0.622441E-06   0.537735E-07
   187   0.541619E+04  -0.325858E+02   0.145312E-03  -0.325858E+02   0.757844E+00  -0.611235E-06   0.145312E-03  -0.611235E-06   0.534786E-07
   188   0.543725E+04  -0.317464E+02   0.144128E-03  -0.317464E+02   0.748804E+00  -0.599878E-06   0.144128E-03  -0.599878E-06   0.531861E-07
   189   0.545785E+04  -0.308814E+02   0.142956E-03  -0.308814E+02   0.740028E+00  -0.588375E-06   0.142956E-03  -0.588375E-06   0.528962E-07
   190   0.547796E+04  -0.299910E+02   0.141796E-03  -0.299910E+02   0.731544E+00  -0.576733E-06   0.141796E-03  -0.576733E-06   0.526087E-07
   191   0.549760E+04  -0.290756E+02   0.140648E-03  -0.290756E+02   0.723379E+00  -0.564960E-06   0.140648E-03  -0.564960E-06   0.523236E-07
   192   0.551674E+04  -0.281350E+02   0.139511E-03  -0.281350E+02   0.715563E+00  -0.553063E-06   0.139511E-03  -0.553063E-06   0.520409E-07
   193   0.553537E+04  -0.271696E+02   0.138384E-03  -0.271696E+02   0.708123E+00  -0.541048E-06   0.138384E-03  -0.541048E-06   0.517606E-07
   194   0.555351E+04  -0.261796E+02   0.137269E-03  -0.261796E+02   0.701090E+00  -0.528922E-06   0.137269E-03  -0.528922E-06   0.514827E-07
   195   0.557115E+04  -0.251653E+02   0.136163E-03  -0.251653E+02   0.694495E+00  -0.516693E-06   0.136163E-03  -0.516693E-06   0.512071E-07
   196   0.558827E+04  -0.241270E+02   0.135068E-03  -0.241270E+02   0.688368E+00  -0.504367E-06   0.135068E-03  -0.504367E-06   0.509337E-07
   197   0.560489E+04  -0.230650E+02   0.133982E-03  -0.230650E+02   0.682740E+00  -0.491951E-06   0.133982E-03  -0.491951E-06   0.506627E-07
   198   0.562099E+04  -0.219794E+02   0.132905E-03  -0.219794E+02   0.677643E+00  -0.479452E-06   0.132905E-03  -0.479452E-06   0.503939E-07
   199   0.563658E+04  -0.208706E+02   0.131838E-03  -0.208706E+02   0.673106E+00  -0.466876E-06   0.131838E-03  -0.466876E-06   0.501272E-07
   200   0.565164E+04  -0.197391E+02   0.130779E-03  -0.197391E+02   0.669160E+00  -0.454232E-06   0.130779E-03  -0.454232E-06   0.498628E-07
   201   0.566618E+04  -0.185848E+02   0.129728E-03  -0.185848E+02   0.665838E+00  -0.441525E-06   0.129728E-03  -0.441525E-06   0.496005E-07
   202   0.568019E+04  -0.174085E+02   0.128686E-03  -0.174085E+02   0.663176E+00  -0.428758E-06   0.128686E-03  -0.428758E-06   0.493404E-07
   203   0.569363E+04  -0.162101E+02   0.127653E-03  -0.162101E+02   0.661211E+00  -0.415933E-06   0.127653E-03  -0.415933E-06   0.490824E-07
   204   0.570652E+04  -0.149901E+02   0.126627E-03  -0.149901E+02   0.659979E+00  -0.403054E-06   0.126627E-03  -0.403054E-06   0.488265E-07
   205   0.571883E+04  -0.137489E+02   0.125610E-03  -0.137489E+02   0.659518E+00  -0.390122E-06   0.125610E-03  -0.390122E-06   0.485727E-07
   206   0.573056E+04  -0.124868E+02   0.124600E-03  -0.124868E+02   0.659863E+00  -0.377140E-06   0.124600E-03  -0.377140E-06   0.483209E-07
   207   0.574170E+04  -0.112040E+02   0.123599E-03  -0.112040E+02   0.661054E+00  -0.364111E-06   0.123599E-03  -0.364111E-06   0.480712E-07
   208   0.575223E+04  -0.990103E+01   0.122605E-03  -0.990103E+01   0.663126E+00  -0.351036E-06   0.122605E-03  -0.351036E-06   0.478236E-07
   209   0.576219E+04  -0.857836E+01   0.121619E-03  -0.857836E+01   0.666116E+00  -0.337918E-06   0.121619E-03  -0.337918E-06   0.475779E-07
   210   0.577156E+04  -0.723645E+01   0.120642E-03  -0.723645E+01   0.670061E+00  -0.324761E-06   0.120642E-03  -0.324761E-06   0.473342E-07
   211   0.578035E+04  -0.587574E+01   0.119671E-03  -0.587574E+01   0.674999E+00  -0.311565E-06   0.119671E-03  -0.311565E-06   0.470926E-07
   212   0.578857E+04  -0.449671E+01   0.118709E-03  -0.449671E+01   0.680966E+00  -0.298333E-06   0.118709E-03  -0.298333E-06   0.468528E-07
   213   0.579622E+04  -0.309983E+01   0.117754E-03  -0.309983E+01   0.687999E+00  -0.285069E-06   0.117754E-03  -0.285069E-06   0.466151E-07
   214   0.580331E+04  -0.168555E+01   0.116806E-03  -0.168555E+01   0.696135E+00  -0.271773E-06   0.116806E-03  -0.271773E-06   0.463792E-07
   215   0.580983E+04  -0.254375E+00   0.115866E-03  -0.254375E+00   0.705406E+00  -0.258450E-06   0.115866E-03  -0.258450E-06   0.461453E-07
   216   0.581577E+04   0.119320E+01   0.114934E-03   0.119320E+01   0.715855E+00  -0.245101E-06   0.114934E-03  -0.245101E-06   0.459132E-07
   217   0.582112E+04   0.265664E+01   0.114008E-03   0.265664E+01   0.727514E+00  -0.231728E-06   0.114008E-03  -0.231728E-06   0.456830E-07
   218   0.582590E+04   0.413554E+01   0.113090E-03   0.413554E+01   0.740412E+00  -0.218334E-06   0.113090E-03  -0.218334E-06   0.454547E-07
   219   0.583008E+04   0.562931E+01   0.112179E-03   0.562931E+01   0.754595E+00  -0.204922E-06   0.112179E-03  -0.204922E-06   0.452282E-07
   220   0.583366E+04   0.713751E+01   0.111275E-03   0.713751E+01   0.770091E+00  -0.191494E-06   0.111275E-03  -0.191494E-06   0.450035E-07
   221   0.583665E+04   0.865950E+01   0.110379E-03   0.865950E+01   0.786931E+00  -0.178052E-06   0.110379E-03  -0.178052E-06   0.447807E-07
   222   0.583902E+04   0.101949E+02   0.109489E-03   0.101949E+02   0.805160E+00  -0.164599E-06   0.109489E-03  -0.164599E-06   0.445596E-07
   223   0.584080E+04   0.117431E+02   0.108606E-03   0.117431E+02   0.824801E+00  -0.151136E-06   0.108606E-03  -0.151136E-06   0.443403E-07
   224   0.584197E+04   0.133035E+02   0.107730E-03   0.133035E+02   0.845890E+00  -0.137668E-06   0.107730E-03  -0.137668E-06   0.441227E-07
   225   0.584255E+04   0.148755E+02   0.106860E-03   0.148755E+02   0.868450E+00  -0.124195E-06   0.106860E-03  -0.124195E-06   0.439068E-07
   226   0.584252E+04   0.164586E+02   0.105998E-03   0.164586E+02   0.892527E+00  -0.110721E-06   0.105998E-03  -0.110721E-06   0.436927E-07
   227   0.584189E+04   0.180521E+02   0.105142E-03   0.180521E+02   0.918150E+00  -0.972479E-07   0.105142E-03  -0.972479E-07   0.434802E-07
   228   0.584066E+04   0.196556E+02   0.104292E-03   0.196556E+02   0.945341E+00  -0.837780E-07   0.104292E-03  -0.837780E-07   0.432695E-07
   229   0.583883E+04   0.212684E+02   0.103449E-03   0.212684E+02   0.974139E+00  -0.703137E-07   0.103449E-03  -0.703137E-07   0.430604E-07
   230   0.583640E+04   0.228900E+02   0.102612E-03   0.228900E+02   0.100457E+01  -0.568575E-07   0.102612E-03  -0.568575E-07   0.428529E-07
   231   0.583337E+04   0.245196E+02   0.101782E-03   0.245196E+02   0.103666E+01  -0.434119E-07   0.101782E-03  -0.434119E-07   0.426471E-07
   232   0.582975E+04   0.261568E+02   0.100958E-03   0.261568E+02   0.107043E+01  -0.299793E-07   0.100958E-03  -0.299793E-07   0.424428E-07
   233   0.582552E+04   0.278008E+02   0.100140E-03   0.278008E+02   0.110592E+01  -0.165621E-07   0.100140E-03  -0.165621E-07   0.422402E-07
   234   0.582070E+04   0.294510E+02   0.993287E-04   0.294510E+02   0.114315E+01  -0.316268E-08   0.993287E-04  -0.316268E-08   0.420391E-07
   235   0.581529E+04   0.311070E+02   0.985231E-04   0.311070E+02   0.118216E+01   0.102164E-07   0.985231E-04   0.102164E-07   0.418396E-07
   236   0.580928E+04   0.327680E+02   0.977236E-04   0.327680E+02   0.122296E+01   0.235729E-07   0.977236E-04   0.235729E-07   0.416416E-07
   237   0.580268E+04   0.344333E+02   0.969300E-04   0.344333E+02   0.126558E+01   0.369042E-07   0.969300E-04   0.369042E-07   0.414451E-07
   238   0.579550E+04   0.361023E+02   0.961422E-04   0.361023E+02   0.131003E+01   0.502080E-07   0.961422E-04   0.502080E-07   0.412501E-07
   239   0.578773E+04   0.377745E+02   0.953602E-04   0.377745E+02   0.135634E+01   0.634819E-07   0.953602E-04   0.634819E-07   0.410566E-07
   240   0.577937E+04   0.394490E+02   0.945840E-04   0.394490E+02   0.140453E+01   0.767234E-07   0.945840E-04   0.767234E-07   0.408646E-07
   241   0.577043E+04   0.411254E+02   0.938135E-04   0.411254E+02   0.145464E+01   0.899300E-07   0.938135E-04   0.899300E-07   0.406740E-07
   242   0.576091E+04   0.428028E+02   0.930485E-04   0.428028E+02   0.150666E+01   0.103099E-06   0.930485E-04   0.103099E-06   0.404848E-07
   243   0.575082E+04   0.444807E+02   0.922891E-04   0.444807E+02   0.156063E+01   0.116229E-06   0.922891E-04   0.116229E-06   0.402970E-07
   244   0.574016E+04   0.461585E+02   0.915351E-04   0.461585E+02   0.161656E+01   0.129317E-06   0.915351E-04   0.129317E-06   0.401107E-07
   245   0.572893E+04   0.478356E+02   0.907865E-04   0.478356E+02   0.167447E+01   0.142360E-06   0.907865E-04   0.142360E-06   0.399257E-07
   246   0.571715E+04   0.495112E+02   0.900432E-04   0.495112E+02   0.173436E+01   0.155356E-06   0.900432E-04   0.155356E-06   0.397420E-07
   247   0.570481E+04   0.511849E+02   0.893052E-04   0.511849E+02   0.179626E+01   0.168303E-06   0.893052E-04   0.168303E-06   0.395597E-07
   248   0.569192E+04   0.528558E+02   0.885724E-04   0.528558E+02   0.186019E+01   0.181198E-06   0.885724E-04   0.181198E-06   0.393788E-07
   249   0.567848E+04   0.545234E+02   0.878447E-04   0.545234E+02   0.192615E+01   0.194039E-06   0.878447E-04   0.194039E-06   0.391991E-07
   250   0.566451E+04   0.561871E+02   0.871221E-04   0.561871E+02   0.199416E+01   0.206823E-06   0.871221E-04   0.206823E-06   0.390207E-07
   251   0.564999E+04   0.578460E+02   0.864044E-04   0.578460E+02   0.206422E+01   0.219549E-06   0.864044E-04   0.219549E-06   0.388436E-07
   252   0.563493E+04   0.594994E+02   0.856917E-04   0.594994E+02   0.213636E+01   0.232216E-06   0.856917E-04   0.232216E-06   0.386677E-07
   253   0.561932E+04   0.611465E+02   0.849839E-04   0.611465E+02   0.221058E+01   0.244824E-06   0.849839E-04   0.244824E-06   0.384931E-07
   254   0.560319E+04   0.627865E+02   0.842810E-04   0.627865E+02   0.228691E+01   0.257375E-06   0.842810E-04   0.257375E-06   0.383197E-07
   255   0.558652E+04   0.644185E+02   0.835829E-04   0.644185E+02   0.236536E+01   0.269867E-06   0.835829E-04   0.269867E-06   0.381476E-07
   256   0.556932E+04   0.660419E+02   0.828896E-04   0.660419E+02   0.244596E+01   0.282302E-06   0.828896E-04   0.282302E-06   0.379766E-07
   257   0.555159E+04   0.676559E+02   0.822012E-04   0.676559E+02   0.252870E+01   0.294680E-06   0.822012E-04   0.294680E-06   0.378069E-07
   258   0.553334E+04   0.692596E+02   0.815174E-04   0.692596E+02   0.261361E+01   0.307001E-06   0.815174E-04   0.307001E-06   0.376384E-07
   259   0.551460E+04   0.708533E+02   0.808384E-04   0.708533E+02   0.270069E+01   0.319266E-06   0.808384E-04   0.319266E-06   0.374710E-07
   260   0.549537E+04   0.724348E+02   0.801641E-04   0.724348E+02   0.278997E+01   0.331474E-06   0.801641E-04   0.331474E-06   0.373048E-07
   261   0.547565E+04   0.740049E+02   0.794944E-04   0.740049E+02   0.288144E+01   0.343626E-06   0.794944E-04   0.343626E-06   0.371398E-07
   262   0.545546E+04   0.755620E+02   0.788293E-04   0.755620E+02   0.297512E+01   0.355723E-06   0.788293E-04   0.355723E-06   0.369760E-07
   263   0.543482E+04   0.771061E+02   0.781688E-04   0.771061E+02   0.307101E+01   0.367764E-06   0.781688E-04   0.367764E-06   0.368133E-07
   264   0.541372E+04   0.786358E+02   0.775129E-04   0.786358E+02   0.316914E+01   0.379751E-06   0.775129E-04   0.379751E-06   0.366518E-07
   265   0.539217E+04   0.801517E+02   0.768615E-04   0.801517E+02   0.326948E+01   0.391682E-06   0.768615E-04   0.391682E-06   0.364913E-07
   266   0.537017E+04   0.816516E+02   0.762145E-04   0.816516E+02   0.337204E+01   0.403560E-06   0.762145E-04   0.403560E-06   0.363320E-07
   267   0.534773E+04   0.831348E+02   0.755720E-04   0.831348E+02   0.347682E+01   0.415383E-06   0.755720E-04   0.415383E-06   0.361738E-07
   268   0.532486E+04   0.846019E+02   0.749339E-04   0.846019E+02   0.358383E+01   0.427153E-06   0.749339E-04   0.427153E-06   0.360167E-07
   269   0.530154E+04   0.860508E+02   0.743002E-04   0.860508E+02   0.369306E+01   0.438869E-06   0.743002E-04   0.438869E-06   0.358607E-07
   270   0.527780E+04   0.874821E+02   0.736708E-04   0.874821E+02   0.380451E+01   0.450532E-06   0.736708E-04   0.450532E-06   0.357058E-07
   271   0.525364E+04   0.888937E+02   0.730458E-04   0.888937E+02   0.391817E+01   0.462142E-06   0.730458E-04   0.462142E-06   0.355519E-07
   272   0.522906E+04   0.902862E+02   0.724250E-04   0.902862E+02   0.403405E+01   0.473700E-06   0.724250E-04   0.473700E-06   0.353991E-07
   273   0.520408E+04   0.916581E+02   0.718085E-04   0.916581E+02   0.415212E+01   0.485206E-06   0.718085E-04   0.485206E-06   0.352473E-07
   274   0.517871E+04   0.930102E+02   0.711961E-04   0.930102E+02   0.427239E+01   0.496660E-06   0.711961E-04   0.496660E-06   0.350966E-07
   275   0.515295E+04   0.943402E+02   0.705880E-04   0.943402E+02   0.439484E+01   0.508062E-06   0.705880E-04   0.508062E-06   0.349469E-07
   276   0.512681E+04   0.956489E+02   0.699840E-04   0.956489E+02   0.451947E+01   0.519413E-06   0.699840E-04   0.519413E-06   0.347982E-07
   277   0.510031E+04   0.969348E+02   0.693841E-04   0.969348E+02   0.464626E+01   0.530713E-06   0.693841E-04   0.530713E-06   0.346505E-07
   278   0.507345E+04   0.981970E+02   0.687883E-04   0.981970E+02   0.477521E+01   0.541963E-06   0.687883E-04   0.541963E-06   0.345039E-07
   279   0.504624E+04   0.994364E+02   0.681965E-04   0.994364E+02   0.490628E+01   0.553162E-06   0.681965E-04   0.553162E-06   0.343582E-07
   280   0.501869E+04   0.100651E+03   0.676088E-04   0.100651E+03   0.503947E+01   0.564312E-06   0.676088E-04   0.564312E-06   0.342135E-07
   281   0.499080E+04   0.101842E+03   0.670250E-04   0.101842E+03   0.517476E+01   0.575411E-06   0.670250E-04   0.575411E-06   0.340698E-07
   282   0.496259E+04   0.103007E+03   0.664452E-04   0.103007E+03   0.531213E+01   0.586462E-06   0.664452E-04   0.586462E-06   0.339270E-07
   283   0.493406E+04   0.104147E+03   0.658693E-04   0.104147E+03   0.545155E+01   0.597463E-06   0.658693E-04   0.597463E-06   0.337852E-07
   284   0.490523E+04   0.105260E+03   0.652972E-04   0.105260E+03   0.559302E+01   0.608416E-06   0.652972E-04   0.608416E-06   0.336443E-07
   285   0.487609E+04   0.106346E+03   0.647291E-04   0.106346E+03   0.573651E+01   0.619320E-06   0.647291E-04   0.619320E-06   0.335043E-07
   286   0.484666E+04   0.107406E+03   0.641647E-04   0.107406E+03   0.588199E+01   0.630176E-06   0.641647E-04   0.630176E-06   0.333653E-07
   287   0.481696E+04   0.108438E+03   0.636041E-04   0.108438E+03   0.602943E+01   0.640985E-06   0.636041E-04   0.640985E-06   0.332271E-07
   288   0.478699E+04   0.109441E+03   0.630472E-04   0.109441E+03   0.617882E+01   0.651746E-06   0.630472E-04   0.651746E-06   0.330899E-07
   289   0.475674E+04   0.110416E+03   0.624941E-04   0.110416E+03   0.633011E+01   0.662459E-06   0.624941E-04   0.662459E-06   0.329536E-07
   290   0.472625E+04   0.111362E+03   0.619446E-04   0.111362E+03   0.648330E+01   0.673126E-06   0.619446E-04   0.673126E-06   0.328181E-07
   291   0.469552E+04   0.112279E+03   0.613987E-04   0.112279E+03   0.663836E+01   0.683747E-06   0.613987E-04   0.683747E-06   0.326835E-07
   292   0.466454E+04   0.113166E+03   0.608565E-04   0.113166E+03   0.679517E+01   0.694321E-06   0.608565E-04   0.694321E-06   0.325498E-07
   293   0.463333E+04   0.114024E+03   0.603179E-04   0.114024E+03   0.695381E+01   0.704850E-06   0.603179E-04   0.704850E-06   0.324169E-07
   294   0.460191E+04   0.114850E+03   0.597828E-04   0.114850E+03   0.711424E+01   0.715332E-06   0.597828E-04   0.715332E-06   0.322849E-07
   295   0.457027E+04   0.115645E+03   0.592512E-04   0.115645E+03   0.727630E+01   0.725770E-06   0.592512E-04   0.725770E-06   0.321537E-07
   296   0.453843E+04   0.116409E+03   0.587231E-04   0.116409E+03   0.744008E+01   0.736163E-06   0.587231E-04   0.736163E-06   0.320233E-07
   297   0.450638E+04   0.117141E+03   0.581984E-04   0.117141E+03   0.760544E+01   0.746511E-06   0.581984E-04   0.746511E-06   0.318937E-07
   298   0.447414E+04   0.117840E+03   0.576771E-04   0.117840E+03   0.777240E+01   0.756814E-06   0.576771E-04   0.756814E-06   0.317649E-07
   299   0.444173E+04   0.118507E+03   0.571592E-04   0.118507E+03   0.794089E+01   0.767074E-06   0.571592E-04   0.767074E-06   0.316369E-07
   300   0.440914E+04   0.119142E+03   0.566447E-04   0.119142E+03   0.811085E+01   0.777290E-06   0.566447E-04   0.777290E-06   0.315097E-07
   301   0.437639E+04   0.119743E+03   0.561335E-04   0.119743E+03   0.828237E+01   0.787462E-06   0.561335E-04   0.787462E-06   0.313833E-07
   302   0.434350E+04   0.120312E+03   0.556255E-04   0.120312E+03   0.845522E+01   0.797585E-06   0.556255E-04   0.797585E-06   0.312576E-07
   303   0.431047E+04   0.120847E+03   0.551209E-04   0.120847E+03   0.862950E+01   0.807656E-06   0.551209E-04   0.807656E-06   0.311327E-07
   304   0.427732E+04   0.121349E+03   0.546197E-04   0.121349E+03   0.880514E+01   0.817670E-06   0.546197E-04   0.817670E-06   0.310085E-07
   305   0.424406E+04   0.121817E+03   0.541217E-04   0.121817E+03   0.898207E+01   0.827621E-06   0.541217E-04   0.827621E-06   0.308851E-07
   306   0.421069E+04   0.122250E+03   0.536271E-04   0.122250E+03   0.916029E+01   0.837505E-06   0.536271E-04   0.837505E-06   0.307624E-07
   307   0.417723E+04   0.122649E+03   0.531358E-04   0.122649E+03   0.933968E+01   0.847317E-06   0.531358E-04   0.847317E-06   0.306405E-07
   308   0.414369E+04   0.123013E+03   0.526478E-04   0.123013E+03   0.952024E+01   0.857053E-06   0.526478E-04   0.857053E-06   0.305193E-07
   309   0.411009E+04   0.123342E+03   0.521631E-04   0.123342E+03   0.970190E+01   0.866708E-06   0.521631E-04   0.866708E-06   0.303988E-07
   310   0.407641E+04   0.123636E+03   0.516818E-04   0.123636E+03   0.988453E+01   0.876277E-06   0.516818E-04   0.876277E-06   0.302791E-07
   311   0.404269E+04   0.123894E+03   0.512039E-04   0.123894E+03   0.100682E+02   0.885755E-06   0.512039E-04   0.885755E-06   0.301600E-07
   312   0.400892E+04   0.124116E+03   0.507293E-04   0.124116E+03   0.102528E+02   0.895138E-06   0.507293E-04   0.895138E-06   0.300417E-07
   313   0.397512E+04   0.124301E+03   0.502580E-04   0.124301E+03   0.104383E+02   0.904421E-06   0.502580E-04   0.904421E-06   0.299241E-07
   314   0.394131E+04   0.124451E+03   0.497901E-04   0.124451E+03   0.106245E+02   0.913599E-06   0.497901E-04   0.913599E-06   0.298071E-07
   315   0.390747E+04   0.124564E+03   0.493256E-04   0.124564E+03   0.108115E+02   0.922668E-06   0.493256E-04   0.922668E-06   0.296909E-07
   316   0.387364E+04   0.124640E+03   0.488644E-04   0.124640E+03   0.109993E+02   0.931623E-06   0.488644E-04   0.931623E-06   0.295753E-07
   317   0.383981E+04   0.124680E+03   0.484065E-04   0.124680E+03   0.111876E+02   0.940458E-06   0.484065E-04   0.940458E-06   0.294605E-07
   318   0.380601E+04   0.124683E+03   0.479521E-04   0.124683E+03   0.113766E+02   0.949170E-06   0.479521E-04   0.949170E-06   0.293463E-07
