#    L    TT             EE             TE             PP             TP          
  2020   0.233496E+03   0.754369E+01  -0.208303E+02   0.871404E+05   0.108437E+02
  2021   0.233657E+03   0.747148E+01  -0.207343E+02   0.870617E+05   0.107174E+02
  2022   0.233812E+03   0.739951E+01  -0.206347E+02   0.869832E+05   0.105870E+02
  2023   0.233959E+03   0.732793E+01  -0.205316E+02   0.869047E+05   0.104529E+02
  2024   0.234098E+03   0.725671E+01  -0.204250E+02   0.868263E+05   0.103155E+02
  2025   0.234229E+03   0.718587E+01  -0.203149E+02   0.867481E+05   0.101751E+02
  2026   0.234352E+03   0.711543E+01  -0.202014E+02   0.866699E+05   0.100323E+02
  2027   0.234467E+03   0.704542E+01  -0.200845E+02   0.865919E+05   0.988728E+01
  2028   0.234573E+03   0.697586E+01  -0.199643E+02   0.865139E+05   0.974053E+01
  2029   0.234671E+03   0.690675E+01  -0.198408E+02   0.864361E+05   0.959239E+01
  2030   0.234759E+03   0.683813E+01  -0.197141E+02   0.863583E+05   0.944328E+01
  2031   0.234840E+03   0.677003E+01  -0.195842E+02   0.862807E+05   0.929356E+01
  2032   0.234911E+03   0.670244E+01  -0.194512E+02   0.862031E+05   0.914364E+01
  2033   0.234972E+03   0.663541E+01  -0.193152E+02   0.861257E+05   0.899389E+01
  2034   0.235024E+03   0.656895E+01  -0.191763E+02   0.860483E+05   0.884471E+01
  2035   0.235067E+03   0.650309E+01  -0.190343E+02   0.859711E+05   0.869648E+01
  2036   0.235100E+03   0.643782E+01  -0.188896E+02   0.858939E+05   0.854959E+01
  2037   0.235122E+03   0.637317E+01  -0.187419E+02   0.858169E+05   0.840442E+01
  2038   0.235135E+03   0.630917E+01  -0.185916E+02   0.857399E+05   0.826136E+01
  2039   0.235138E+03   0.624582E+01  -0.184385E+02   0.856631E+05   0.812081E+01
  2040   0.235130E+03   0.618315E+01  -0.182828E+02   0.855863E+05   0.798314E+01
  2041   0.235111E+03   0.612116E+01  -0.181245E+02   0.855097E+05   0.784874E+01
  2042   0.235081E+03   0.605987E+01  -0.179637E+02   0.854331E+05   0.771801E+01
  2043   0.235041E+03   0.599932E+01  -0.178004E+02   0.853566E+05   0.759132E+01
  2044   0.234990E+03   0.593950E+01  -0.176348E+02   0.852803E+05   0.746907E+01
  2045   0.234929E+03   0.588044E+01  -0.174668E+02   0.852040E+05   0.735164E+01
  2046   0.234856E+03   0.582216E+01  -0.172965E+02   0.851279E+05   0.723943E+01
  2047   0.234772E+03   0.576466E+01  -0.171242E+02   0.850518E+05   0.713280E+01
  2048   0.234677E+03   0.570798E+01  -0.169498E+02   0.849758E+05   0.703217E+01
  2049   0.234571E+03   0.565211E+01  -0.167733E+02   0.849000E+05   0.693790E+01
  2050   0.234454E+03   0.559708E+01  -0.165949E+02   0.848242E+05   0.685039E+01
  2051   0.234325E+03   0.554290E+01  -0.164146E+02   0.847485E+05   0.676995E+01
  2052   0.234185E+03   0.548956E+01  -0.162325E+02   0.846729E+05   0.669653E+01
  2053   0.234033E+03   0.543711E+01  -0.160485E+02   0.845974E+05   0.663003E+01
  2054   0.233869E+03   0.538552E+01  -0.158629E+02   0.845221E+05   0.657033E+01
  2055   0.233693E+03   0.533483E+01  -0.156757E+02   0.844468E+05   0.651731E+01
  2056   0.233506E+03   0.528504E+01  -0.154869E+02   0.843716E+05   0.647086E+01
  2057   0.233307E+03   0.523617E+01  -0.152965E+02   0.842965E+05   0.643087E+01
  2058   0.233096E+03   0.518822E+01  -0.151049E+02   0.842215E+05   0.639721E+01
  2059   0.232873E+03   0.514120E+01  -0.149118E+02   0.841466E+05   0.636978E+01
  2060   0.232638E+03   0.509513E+01  -0.147175E+02   0.840717E+05   0.634846E+01
  2061   0.232391E+03   0.505001E+01  -0.145220E+02   0.839970E+05   0.633313E+01
  2062   0.232133E+03   0.500586E+01  -0.143254E+02   0.839224E+05   0.632368E+01
  2063   0.231862E+03   0.496267E+01  -0.141277E+02   0.838479E+05   0.632000E+01
  2064   0.231579E+03   0.492046E+01  -0.139291E+02   0.837734E+05   0.632196E+01
  2065   0.231285E+03   0.487924E+01  -0.137296E+02   0.836991E+05   0.632945E+01
  2066   0.230979E+03   0.483902E+01  -0.135293E+02   0.836248E+05   0.634236E+01
  2067   0.230660E+03   0.479979E+01  -0.133281E+02   0.835507E+05   0.636057E+01
  2068   0.230331E+03   0.476157E+01  -0.131264E+02   0.834766E+05   0.638397E+01
  2069   0.229988E+03   0.472436E+01  -0.129240E+02   0.834026E+05   0.641244E+01
  2070   0.229635E+03   0.468818E+01  -0.127211E+02   0.833287E+05   0.644587E+01
  2071   0.229270E+03   0.465301E+01  -0.125177E+02   0.832550E+05   0.648414E+01
  2072   0.228892E+03   0.461887E+01  -0.123140E+02   0.831813E+05   0.652713E+01
  2073   0.228503E+03   0.458575E+01  -0.121100E+02   0.831076E+05   0.657474E+01
  2074   0.228102E+03   0.455367E+01  -0.119056E+02   0.830341E+05   0.662684E+01
  2075   0.227690E+03   0.452263E+01  -0.117011E+02   0.829607E+05   0.668332E+01
  2076   0.227266E+03   0.449263E+01  -0.114965E+02   0.828874E+05   0.674407E+01
  2077   0.226830E+03   0.446367E+01  -0.112919E+02   0.828141E+05   0.680896E+01
  2078   0.226382E+03   0.443575E+01  -0.110873E+02   0.827410E+05   0.687789E+01
  2079   0.225923E+03   0.440889E+01  -0.108828E+02   0.826679E+05   0.695075E+01
  2080   0.225454E+03   0.438306E+01  -0.106785E+02   0.825949E+05   0.702740E+01
  2081   0.224972E+03   0.435829E+01  -0.104745E+02   0.825221E+05   0.710775E+01
  2082   0.224480E+03   0.433458E+01  -0.102708E+02   0.824493E+05   0.719167E+01
  2083   0.223977E+03   0.431191E+01  -0.100675E+02   0.823766E+05   0.727904E+01
  2084   0.223462E+03   0.429031E+01  -0.986475E+01   0.823040E+05   0.736977E+01
  2085   0.222938E+03   0.426975E+01  -0.966254E+01   0.822314E+05   0.746372E+01
  2086   0.222402E+03   0.425024E+01  -0.946093E+01   0.821590E+05   0.756078E+01
  2087   0.221856E+03   0.423177E+01  -0.925998E+01   0.820866E+05   0.766084E+01
  2088   0.221300E+03   0.421435E+01  -0.905978E+01   0.820144E+05   0.776378E+01
  2089   0.220733E+03   0.419798E+01  -0.886039E+01   0.819422E+05   0.786950E+01
  2090   0.220155E+03   0.418264E+01  -0.866189E+01   0.818701E+05   0.797786E+01
  2091   0.219567E+03   0.416835E+01  -0.846427E+01   0.817981E+05   0.808876E+01
  2092   0.218969E+03   0.415509E+01  -0.826770E+01   0.817262E+05   0.820208E+01
  2093   0.218360E+03   0.414285E+01  -0.807224E+01   0.816544E+05   0.831772E+01
  2094   0.217743E+03   0.413164E+01  -0.787782E+01   0.815827E+05   0.843554E+01
  2095   0.217115E+03   0.412145E+01  -0.768465E+01   0.815110E+05   0.855543E+01
  2096   0.216478E+03   0.411228E+01  -0.749275E+01   0.814394E+05   0.867729E+01
  2097   0.215831E+03   0.410411E+01  -0.730214E+01   0.813680E+05   0.880100E+01
  2098   0.215175E+03   0.409696E+01  -0.711292E+01   0.812966E+05   0.892644E+01
  2099   0.214509E+03   0.409079E+01  -0.692514E+01   0.812253E+05   0.905349E+01
  2100   0.213835E+03   0.408562E+01  -0.673886E+01   0.811540E+05   0.918204E+01
  2101   0.213151E+03   0.408143E+01  -0.655412E+01   0.810829E+05   0.931196E+01
  2102   0.212458E+03   0.407822E+01  -0.637099E+01   0.810118E+05   0.944309E+01
  2103   0.211756E+03   0.407597E+01  -0.618953E+01   0.809409E+05   0.957523E+01
  2104   0.211046E+03   0.407469E+01  -0.600979E+01   0.808700E+05   0.970821E+01
  2105   0.210327E+03   0.407437E+01  -0.583183E+01   0.807992E+05   0.984182E+01
  2106   0.209600E+03   0.407498E+01  -0.565568E+01   0.807285E+05   0.997591E+01
  2107   0.208865E+03   0.407653E+01  -0.548142E+01   0.806579E+05   0.101103E+02
  2108   0.208121E+03   0.407900E+01  -0.530909E+01   0.805873E+05   0.102447E+02
  2109   0.207370E+03   0.408239E+01  -0.513875E+01   0.805168E+05   0.103791E+02
  2110   0.206611E+03   0.408669E+01  -0.497044E+01   0.804465E+05   0.105132E+02
  2111   0.205846E+03   0.409188E+01  -0.480421E+01   0.803762E+05   0.106468E+02
  2112   0.205073E+03   0.409796E+01  -0.464012E+01   0.803060E+05   0.107798E+02
  2113   0.204293E+03   0.410491E+01  -0.447819E+01   0.802358E+05   0.109119E+02
  2114   0.203506E+03   0.411273E+01  -0.431848E+01   0.801658E+05   0.110430E+02
  2115   0.202713E+03   0.412139E+01  -0.416102E+01   0.800958E+05   0.111730E+02
  2116   0.201914E+03   0.413090E+01  -0.400587E+01   0.800260E+05   0.113015E+02
  2117   0.201108E+03   0.414123E+01  -0.385305E+01   0.799562E+05   0.114285E+02
  2118   0.200296E+03   0.415238E+01  -0.370263E+01   0.798865E+05   0.115537E+02
  2119   0.199478E+03   0.416433E+01  -0.355462E+01   0.798168E+05   0.116770E+02
  2120   0.198654E+03   0.417706E+01  -0.340907E+01   0.797473E+05   0.117982E+02
  2121   0.197826E+03   0.419058E+01  -0.326601E+01   0.796778E+05   0.119170E+02
  2122   0.196991E+03   0.420485E+01  -0.312547E+01   0.796085E+05   0.120334E+02
  2123   0.196151E+03   0.421989E+01  -0.298750E+01   0.795392E+05   0.121471E+02
  2124   0.195308E+03   0.423565E+01  -0.285212E+01   0.794700E+05   0.122579E+02
  2125   0.194458E+03   0.425213E+01  -0.271938E+01   0.794008E+05   0.123657E+02
  2126   0.193605E+03   0.426932E+01  -0.258929E+01   0.793318E+05   0.124702E+02
  2127   0.192747E+03   0.428721E+01  -0.246189E+01   0.792628E+05   0.125713E+02
  2128   0.191886E+03   0.430577E+01  -0.233722E+01   0.791939E+05   0.126689E+02
  2129   0.191021E+03   0.432500E+01  -0.221528E+01   0.791252E+05   0.127626E+02
  2130   0.190152E+03   0.434487E+01  -0.209613E+01   0.790564E+05   0.128524E+02
  2131   0.189279E+03   0.436537E+01  -0.197978E+01   0.789878E+05   0.129380E+02
  2132   0.188403E+03   0.438650E+01  -0.186628E+01   0.789193E+05   0.130193E+02
  2133   0.187524E+03   0.440822E+01  -0.175561E+01   0.788508E+05   0.130961E+02
  2134   0.186641E+03   0.443054E+01  -0.164782E+01   0.787824E+05   0.131681E+02
  2135   0.185757E+03   0.445342E+01  -0.154293E+01   0.787141E+05   0.132353E+02
  2136   0.184870E+03   0.447685E+01  -0.144094E+01   0.786459E+05   0.132974E+02
  2137   0.183981E+03   0.450083E+01  -0.134188E+01   0.785777E+05   0.133542E+02
  2138   0.183089E+03   0.452533E+01  -0.124576E+01   0.785097E+05   0.134056E+02
  2139   0.182197E+03   0.455033E+01  -0.115260E+01   0.784417E+05   0.134513E+02
  2140   0.181303E+03   0.457583E+01  -0.106242E+01   0.783738E+05   0.134912E+02
  2141   0.180407E+03   0.460180E+01  -0.975222E+00   0.783060E+05   0.135252E+02
  2142   0.179511E+03   0.462822E+01  -0.891020E+00   0.782382E+05   0.135529E+02
  2143   0.178613E+03   0.465508E+01  -0.809833E+00   0.781706E+05   0.135743E+02
  2144   0.177715E+03   0.468237E+01  -0.731664E+00   0.781030E+05   0.135891E+02
  2145   0.176816E+03   0.471007E+01  -0.656532E+00   0.780355E+05   0.135972E+02
  2146   0.175917E+03   0.473814E+01  -0.584444E+00   0.779681E+05   0.135984E+02
  2147   0.175017E+03   0.476659E+01  -0.515406E+00   0.779008E+05   0.135924E+02
  2148   0.174118E+03   0.479539E+01  -0.449422E+00   0.778335E+05   0.135792E+02
  2149   0.173219E+03   0.482453E+01  -0.386496E+00   0.777664E+05   0.135584E+02
  2150   0.172320E+03   0.485398E+01  -0.326631E+00   0.776993E+05   0.135301E+02
  2151   0.171422E+03   0.488374E+01  -0.269832E+00   0.776323E+05   0.134939E+02
  2152   0.170525E+03   0.491377E+01  -0.216101E+00   0.775653E+05   0.134502E+02
  2153   0.169629E+03   0.494407E+01  -0.165441E+00   0.774985E+05   0.133993E+02
  2154   0.168734E+03   0.497461E+01  -0.117848E+00   0.774317E+05   0.133414E+02
  2155   0.167841E+03   0.500540E+01  -0.733157E-01   0.773650E+05   0.132768E+02
  2156   0.166949E+03   0.503638E+01  -0.318375E-01   0.772984E+05   0.132059E+02
  2157   0.166059E+03   0.506756E+01   0.659264E-02   0.772319E+05   0.131289E+02
  2158   0.165172E+03   0.509892E+01   0.419808E-01   0.771654E+05   0.130462E+02
  2159   0.164285E+03   0.513045E+01   0.743331E-01   0.770991E+05   0.129580E+02
  2160   0.163402E+03   0.516211E+01   0.103657E+00   0.770328E+05   0.128646E+02
  2161   0.162521E+03   0.519390E+01   0.129963E+00   0.769666E+05   0.127664E+02
  2162   0.161643E+03   0.522580E+01   0.153265E+00   0.769004E+05   0.126636E+02
  2163   0.160768E+03   0.525779E+01   0.173573E+00   0.768344E+05   0.125565E+02
  2164   0.159896E+03   0.528984E+01   0.190900E+00   0.767684E+05   0.124455E+02
  2165   0.159027E+03   0.532195E+01   0.205259E+00   0.767025E+05   0.123308E+02
  2166   0.158161E+03   0.535410E+01   0.216661E+00   0.766367E+05   0.122127E+02
  2167   0.157299E+03   0.538626E+01   0.225121E+00   0.765709E+05   0.120915E+02
  2168   0.156441E+03   0.541843E+01   0.230663E+00   0.765053E+05   0.119675E+02
  2169   0.155587E+03   0.545058E+01   0.233313E+00   0.764397E+05   0.118411E+02
  2170   0.154737E+03   0.548270E+01   0.233096E+00   0.763742E+05   0.117125E+02
  2171   0.153891E+03   0.551478E+01   0.230037E+00   0.763088E+05   0.115820E+02
  2172   0.153050E+03   0.554680E+01   0.224163E+00   0.762434E+05   0.114498E+02
  2173   0.152213E+03   0.557874E+01   0.215499E+00   0.761781E+05   0.113164E+02
  2174   0.151382E+03   0.561060E+01   0.204072E+00   0.761130E+05   0.111821E+02
  2175   0.150555E+03   0.564234E+01   0.189907E+00   0.760478E+05   0.110470E+02
  2176   0.149734E+03   0.567396E+01   0.173029E+00   0.759828E+05   0.109115E+02
  2177   0.148918E+03   0.570544E+01   0.153465E+00   0.759179E+05   0.107759E+02
  2178   0.148108E+03   0.573676E+01   0.131240E+00   0.758530E+05   0.106405E+02
  2179   0.147303E+03   0.576791E+01   0.106379E+00   0.757882E+05   0.105056E+02
  2180   0.146504E+03   0.579887E+01   0.789102E-01   0.757234E+05   0.103715E+02
  2181   0.145711E+03   0.582962E+01   0.488588E-01   0.756588E+05   0.102385E+02
  2182   0.144924E+03   0.586015E+01   0.162589E-01   0.755942E+05   0.101069E+02
  2183   0.144143E+03   0.589044E+01  -0.188544E-01   0.755297E+05   0.997693E+01
  2184   0.143369E+03   0.592049E+01  -0.564460E-01   0.754653E+05   0.984898E+01
  2185   0.142600E+03   0.595027E+01  -0.964812E-01   0.754010E+05   0.972331E+01
  2186   0.141839E+03   0.597977E+01  -0.138924E+00   0.753367E+05   0.960023E+01
  2187   0.141084E+03   0.600898E+01  -0.183740E+00   0.752725E+05   0.948002E+01
  2188   0.140336E+03   0.603788E+01  -0.230895E+00   0.752084E+05   0.936299E+01
  2189   0.139595E+03   0.606646E+01  -0.280351E+00   0.751444E+05   0.924943E+01
  2190   0.138862E+03   0.609471E+01  -0.332072E+00   0.750804E+05   0.913965E+01
  2191   0.138135E+03   0.612260E+01  -0.386024E+00   0.750165E+05   0.903393E+01
  2192   0.137416E+03   0.615013E+01  -0.442169E+00   0.749527E+05   0.893259E+01
  2193   0.136704E+03   0.617728E+01  -0.500471E+00   0.748890E+05   0.883591E+01
  2194   0.135999E+03   0.620403E+01  -0.560895E+00   0.748253E+05   0.874420E+01
  2195   0.135302E+03   0.623037E+01  -0.623402E+00   0.747618E+05   0.865774E+01
  2196   0.134613E+03   0.625629E+01  -0.687949E+00   0.746983E+05   0.857685E+01
  2197   0.133931E+03   0.628178E+01  -0.754492E+00   0.746348E+05   0.850182E+01
  2198   0.133257E+03   0.630683E+01  -0.822980E+00   0.745715E+05   0.843294E+01
  2199   0.132591E+03   0.633142E+01  -0.893378E+00   0.745082E+05   0.837052E+01
  2200   0.131934E+03   0.635555E+01  -0.965634E+00   0.744450E+05   0.831484E+01
  2201   0.131284E+03   0.637920E+01  -0.103971E+01   0.743819E+05   0.826612E+01
  2202   0.130643E+03   0.640236E+01  -0.111555E+01   0.743188E+05   0.822418E+01
  2203   0.130010E+03   0.642502E+01  -0.119312E+01   0.742559E+05   0.818871E+01
  2204   0.129385E+03   0.644717E+01  -0.127237E+01   0.741930E+05   0.815946E+01
  2205   0.128769E+03   0.646880E+01  -0.135326E+01   0.741301E+05   0.813613E+01
  2206   0.128161E+03   0.648991E+01  -0.143575E+01   0.740674E+05   0.811845E+01
  2207   0.127562E+03   0.651046E+01  -0.151980E+01   0.740047E+05   0.810613E+01
  2208   0.126972E+03   0.653046E+01  -0.160535E+01   0.739421E+05   0.809889E+01
  2209   0.126390E+03   0.654990E+01  -0.169237E+01   0.738796E+05   0.809646E+01
  2210   0.125817E+03   0.656876E+01  -0.178081E+01   0.738171E+05   0.809855E+01
  2211   0.125252E+03   0.658704E+01  -0.187062E+01   0.737547E+05   0.810487E+01
  2212   0.124696E+03   0.660474E+01  -0.196176E+01   0.736924E+05   0.811516E+01
  2213   0.124149E+03   0.662183E+01  -0.205415E+01   0.736302E+05   0.812913E+01
  2214   0.123611E+03   0.663832E+01  -0.214778E+01   0.735680E+05   0.814649E+01
  2215   0.123081E+03   0.665420E+01  -0.224257E+01   0.735060E+05   0.816698E+01
  2216   0.122561E+03   0.666945E+01  -0.233849E+01   0.734439E+05   0.819029E+01
  2217   0.122049E+03   0.668408E+01  -0.243548E+01   0.733820E+05   0.821617E+01
  2218   0.121547E+03   0.669808E+01  -0.253349E+01   0.733201E+05   0.824431E+01
  2219   0.121053E+03   0.671144E+01  -0.263248E+01   0.732583E+05   0.827445E+01
  2220   0.120568E+03   0.672417E+01  -0.273240E+01   0.731966E+05   0.830630E+01
  2221   0.120092E+03   0.673624E+01  -0.283319E+01   0.731350E+05   0.833959E+01
  2222   0.119626E+03   0.674765E+01  -0.293481E+01   0.730734E+05   0.837402E+01
  2223   0.119169E+03   0.675841E+01  -0.303720E+01   0.730119E+05   0.840933E+01
  2224   0.118720E+03   0.676851E+01  -0.314032E+01   0.729505E+05   0.844522E+01
  2225   0.118280E+03   0.677793E+01  -0.324412E+01   0.728891E+05   0.848142E+01
  2226   0.117849E+03   0.678668E+01  -0.334855E+01   0.728278E+05   0.851764E+01
  2227   0.117428E+03   0.679474E+01  -0.345355E+01   0.727666E+05   0.855362E+01
  2228   0.117015E+03   0.680211E+01  -0.355910E+01   0.727055E+05   0.858905E+01
  2229   0.116611E+03   0.680880E+01  -0.366512E+01   0.726444E+05   0.862367E+01
  2230   0.116216E+03   0.681478E+01  -0.377157E+01   0.725834E+05   0.865720E+01
  2231   0.115830E+03   0.682007E+01  -0.387841E+01   0.725225E+05   0.868935E+01
  2232   0.115454E+03   0.682467E+01  -0.398558E+01   0.724617E+05   0.871983E+01
  2233   0.115085E+03   0.682855E+01  -0.409303E+01   0.724009E+05   0.874838E+01
  2234   0.114726E+03   0.683175E+01  -0.420072E+01   0.723402E+05   0.877471E+01
  2235   0.114375E+03   0.683424E+01  -0.430859E+01   0.722795E+05   0.879853E+01
  2236   0.114034E+03   0.683604E+01  -0.441658E+01   0.722190E+05   0.881958E+01
  2237   0.113701E+03   0.683713E+01  -0.452466E+01   0.721585E+05   0.883756E+01
  2238   0.113377E+03   0.683753E+01  -0.463278E+01   0.720981E+05   0.885219E+01
  2239   0.113061E+03   0.683722E+01  -0.474088E+01   0.720377E+05   0.886320E+01
  2240   0.112754E+03   0.683622E+01  -0.484894E+01   0.719774E+05   0.887031E+01
  2241   0.112456E+03   0.683451E+01  -0.495688E+01   0.719172E+05   0.887322E+01
  2242   0.112166E+03   0.683209E+01  -0.506468E+01   0.718571E+05   0.887167E+01
  2243   0.111885E+03   0.682897E+01  -0.517227E+01   0.717970E+05   0.886537E+01
  2244   0.111612E+03   0.682514E+01  -0.527962E+01   0.717370E+05   0.885404E+01
  2245   0.111347E+03   0.682060E+01  -0.538668E+01   0.716771E+05   0.883740E+01
  2246   0.111090E+03   0.681536E+01  -0.549341E+01   0.716172E+05   0.881517E+01
  2247   0.110842E+03   0.680942E+01  -0.559976E+01   0.715574E+05   0.878707E+01
  2248   0.110602E+03   0.680277E+01  -0.570568E+01   0.714977E+05   0.875281E+01
  2249   0.110370E+03   0.679543E+01  -0.581114E+01   0.714381E+05   0.871212E+01
  2250   0.110146E+03   0.678739E+01  -0.591608E+01   0.713785E+05   0.866471E+01
  2251   0.109930E+03   0.677866E+01  -0.602047E+01   0.713190E+05   0.861040E+01
  2252   0.109722E+03   0.676923E+01  -0.612426E+01   0.712595E+05   0.854937E+01
  2253   0.109521E+03   0.675911E+01  -0.622740E+01   0.712002E+05   0.848192E+01
  2254   0.109329E+03   0.674830E+01  -0.632987E+01   0.711409E+05   0.840831E+01
  2255   0.109143E+03   0.673680E+01  -0.643161E+01   0.710816E+05   0.832884E+01
  2256   0.108965E+03   0.672461E+01  -0.653260E+01   0.710225E+05   0.824379E+01
  2257   0.108795E+03   0.671174E+01  -0.663278E+01   0.709634E+05   0.815344E+01
  2258   0.108632E+03   0.669819E+01  -0.673212E+01   0.709043E+05   0.805806E+01
  2259   0.108476E+03   0.668396E+01  -0.683058E+01   0.708454E+05   0.795796E+01
  2260   0.108327E+03   0.666906E+01  -0.692811E+01   0.707865E+05   0.785340E+01
  2261   0.108186E+03   0.665350E+01  -0.702470E+01   0.707277E+05   0.774467E+01
  2262   0.108051E+03   0.663729E+01  -0.712029E+01   0.706689E+05   0.763205E+01
  2263   0.107922E+03   0.662044E+01  -0.721486E+01   0.706102E+05   0.751582E+01
  2264   0.107801E+03   0.660294E+01  -0.730835E+01   0.705516E+05   0.739628E+01
  2265   0.107686E+03   0.658482E+01  -0.740074E+01   0.704931E+05   0.727369E+01
  2266   0.107578E+03   0.656606E+01  -0.749203E+01   0.704346E+05   0.714835E+01
  2267   0.107476E+03   0.654670E+01  -0.758210E+01   0.703762E+05   0.702053E+01
  2268   0.107380E+03   0.652672E+01  -0.767098E+01   0.703178E+05   0.689052E+01
  2269   0.107291E+03   0.650614E+01  -0.775860E+01   0.702596E+05   0.675860E+01
  2270   0.107208E+03   0.648496E+01  -0.784503E+01   0.702013E+05   0.662506E+01
  2271   0.107130E+03   0.646319E+01  -0.793013E+01   0.701432E+05   0.649017E+01
  2272   0.107059E+03   0.644082E+01  -0.801389E+01   0.700851E+05   0.635421E+01
  2273   0.106993E+03   0.641789E+01  -0.809631E+01   0.700271E+05   0.621748E+01
  2274   0.106933E+03   0.639437E+01  -0.817732E+01   0.699692E+05   0.608025E+01
  2275   0.106878E+03   0.637030E+01  -0.825693E+01   0.699113E+05   0.594281E+01
  2276   0.106828E+03   0.634569E+01  -0.833512E+01   0.698535E+05   0.580544E+01
  2277   0.106784E+03   0.632052E+01  -0.841183E+01   0.697957E+05   0.566842E+01
  2278   0.106744E+03   0.629483E+01  -0.848705E+01   0.697380E+05   0.553203E+01
  2279   0.106710E+03   0.626862E+01  -0.856079E+01   0.696804E+05   0.539656E+01
  2280   0.106681E+03   0.624189E+01  -0.863297E+01   0.696229E+05   0.526228E+01
  2281   0.106656E+03   0.621465E+01  -0.870351E+01   0.695654E+05   0.512949E+01
  2282   0.106636E+03   0.618692E+01  -0.877250E+01   0.695080E+05   0.499847E+01
  2283   0.106619E+03   0.615870E+01  -0.883993E+01   0.694506E+05   0.486949E+01
  2284   0.106608E+03   0.612999E+01  -0.890565E+01   0.693933E+05   0.474284E+01
  2285   0.106600E+03   0.610081E+01  -0.896973E+01   0.693361E+05   0.461880E+01
  2286   0.106597E+03   0.607117E+01  -0.903211E+01   0.692790E+05   0.449766E+01
  2287   0.106598E+03   0.604109E+01  -0.909285E+01   0.692219E+05   0.437969E+01
  2288   0.106602E+03   0.601054E+01  -0.915182E+01   0.691649E+05   0.426518E+01
  2289   0.106610E+03   0.597959E+01  -0.920907E+01   0.691079E+05   0.415442E+01
  2290   0.106622E+03   0.594821E+01  -0.926454E+01   0.690510E+05   0.404768E+01
  2291   0.106637E+03   0.591642E+01  -0.931831E+01   0.689942E+05   0.394525E+01
  2292   0.106655E+03   0.588424E+01  -0.937029E+01   0.689374E+05   0.384741E+01
  2293   0.106677E+03   0.585170E+01  -0.942041E+01   0.688807E+05   0.375444E+01
  2294   0.106701E+03   0.581877E+01  -0.946883E+01   0.688240E+05   0.366663E+01
  2295   0.106729E+03   0.578549E+01  -0.951531E+01   0.687675E+05   0.358426E+01
  2296   0.106758E+03   0.575186E+01  -0.956002E+01   0.687110E+05   0.350760E+01
  2297   0.106791E+03   0.571789E+01  -0.960286E+01   0.686545E+05   0.343695E+01
  2298   0.106826E+03   0.568359E+01  -0.964393E+01   0.685981E+05   0.337259E+01
  2299   0.106864E+03   0.564897E+01  -0.968306E+01   0.685418E+05   0.331479E+01
  2300   0.106903E+03   0.561405E+01  -0.972026E+01   0.684855E+05   0.326385E+01
  2301   0.106945E+03   0.557882E+01  -0.975568E+01   0.684294E+05   0.321997E+01
  2302   0.106988E+03   0.554332E+01  -0.978909E+01   0.683732E+05   0.318307E+01
  2303   0.107033E+03   0.550753E+01  -0.982072E+01   0.683172E+05   0.315302E+01
  2304   0.107080E+03   0.547149E+01  -0.985035E+01   0.682611E+05   0.312967E+01
  2305   0.107129E+03   0.543519E+01  -0.987811E+01   0.682052E+05   0.311287E+01
  2306   0.107178E+03   0.539865E+01  -0.990395E+01   0.681493E+05   0.310248E+01
  2307   0.107230E+03   0.536189E+01  -0.992786E+01   0.680935E+05   0.309836E+01
  2308   0.107282E+03   0.532491E+01  -0.994983E+01   0.680378E+05   0.310035E+01
  2309   0.107335E+03   0.528773E+01  -0.996987E+01   0.679821E+05   0.310832E+01
  2310   0.107389E+03   0.525036E+01  -0.998806E+01   0.679264E+05   0.312211E+01
  2311   0.107444E+03   0.521280E+01  -0.100043E+02   0.678709E+05   0.314159E+01
  2312   0.107499E+03   0.517507E+01  -0.100186E+02   0.678154E+05   0.316660E+01
  2313   0.107555E+03   0.513719E+01  -0.100310E+02   0.677599E+05   0.319701E+01
  2314   0.107611E+03   0.509916E+01  -0.100415E+02   0.677045E+05   0.323266E+01
  2315   0.107668E+03   0.506100E+01  -0.100500E+02   0.676492E+05   0.327342E+01
  2316   0.107724E+03   0.502272E+01  -0.100567E+02   0.675940E+05   0.331914E+01
  2317   0.107781E+03   0.498433E+01  -0.100614E+02   0.675388E+05   0.336967E+01
  2318   0.107837E+03   0.494584E+01  -0.100642E+02   0.674836E+05   0.342486E+01
  2319   0.107893E+03   0.490726E+01  -0.100652E+02   0.674286E+05   0.348458E+01
  2320   0.107949E+03   0.486860E+01  -0.100643E+02   0.673736E+05   0.354868E+01
  2321   0.108004E+03   0.482988E+01  -0.100614E+02   0.673186E+05   0.361701E+01
  2322   0.108058E+03   0.479111E+01  -0.100567E+02   0.672637E+05   0.368942E+01
  2323   0.108112E+03   0.475230E+01  -0.100502E+02   0.672089E+05   0.376578E+01
  2324   0.108165E+03   0.471346E+01  -0.100418E+02   0.671542E+05   0.384594E+01
  2325   0.108217E+03   0.467461E+01  -0.100316E+02   0.670995E+05   0.392975E+01
  2326   0.108268E+03   0.463577E+01  -0.100195E+02   0.670448E+05   0.401706E+01
  2327   0.108318E+03   0.459693E+01  -0.100056E+02   0.669903E+05   0.410774E+01
  2328   0.108366E+03   0.455813E+01  -0.999001E+01   0.669358E+05   0.420164E+01
  2329   0.108414E+03   0.451936E+01  -0.997261E+01   0.668813E+05   0.429860E+01
  2330   0.108459E+03   0.448065E+01  -0.995342E+01   0.668269E+05   0.439850E+01
