#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   170   0.499108E+04  -0.420514E+02   0.185478E-03  -0.420514E+02   0.925078E+00  -0.815887E-06   0.185478E-03  -0.815887E-06   0.671403E-07
   171   0.501822E+04  -0.415613E+02   0.183921E-03  -0.415613E+02   0.914073E+00  -0.800151E-06   0.183921E-03  -0.800151E-06   0.667720E-07
   172   0.504499E+04  -0.410435E+02   0.182381E-03  -0.410435E+02   0.902972E+00  -0.784534E-06   0.182381E-03  -0.784534E-06   0.664068E-07
   173   0.507136E+04  -0.404980E+02   0.180859E-03  -0.404980E+02   0.891796E+00  -0.769058E-06   0.180859E-03  -0.769058E-06   0.660447E-07
   174   0.509733E+04  -0.399247E+02   0.179353E-03  -0.399247E+02   0.880567E+00  -0.753744E-06   0.179353E-03  -0.753744E-06   0.656856E-07
   175   0.512289E+04  -0.393239E+02   0.177865E-03  -0.393239E+02   0.869324E+00  -0.738616E-06   0.177865E-03  -0.738616E-06   0.653294E-07
   176   0.514803E+04  -0.386953E+02   0.176394E-03  -0.386953E+02   0.858080E+00  -0.723688E-06   0.176394E-03  -0.723688E-06   0.649763E-07
   177   0.517274E+04  -0.380391E+02   0.174940E-03  -0.380391E+02   0.846873E+00  -0.708956E-06   0.174940E-03  -0.708956E-06   0.646261E-07
   178   0.519700E+04  -0.373553E+02   0.173502E-03  -0.373553E+02   0.835725E+00  -0.694408E-06   0.173502E-03  -0.694408E-06   0.642788E-07
   179   0.522083E+04  -0.366439E+02   0.172080E-03  -0.366439E+02   0.824658E+00  -0.680032E-06   0.172080E-03  -0.680032E-06   0.639344E-07
   180   0.524421E+04  -0.359050E+02   0.170674E-03  -0.359050E+02   0.813709E+00  -0.665817E-06   0.170674E-03  -0.665817E-06   0.635929E-07
   181   0.526712E+04  -0.351389E+02   0.169282E-03  -0.351389E+02   0.802909E+00  -0.651751E-06   0.169282E-03  -0.651751E-06   0.632542E-07
   182   0.528956E+04  -0.343455E+02   0.167906E-03  -0.343455E+02   0.792287E+00  -0.637823E-06   0.167906E-03  -0.637823E-06   0.629183E-07
   183   0.531154E+04  -0.335250E+02   0.166545E-03  -0.335250E+02   0.781866E+00  -0.624022E-06   0.166545E-03  -0.624022E-06   0.625852E-07
   184   0.533303E+04  -0.326778E+02   0.165198E-03  -0.326778E+02   0.771681E+00  -0.610335E-06   0.165198E-03  -0.610335E-06   0.622549E-07
   185   0.535404E+04  -0.318036E+02   0.163865E-03  -0.318036E+02   0.761772E+00  -0.596752E-06   0.163865E-03  -0.596752E-06   0.619273E-07
   186   0.537455E+04  -0.309028E+02   0.162545E-03  -0.309028E+02   0.752159E+00  -0.583260E-06   0.162545E-03  -0.583260E-06   0.616023E-07
   187   0.539456E+04  -0.299756E+02   0.161239E-03  -0.299756E+02   0.742873E+00  -0.569849E-06   0.161239E-03  -0.569849E-06   0.612801E-07
   188   0.541406E+04  -0.290222E+02   0.159945E-03  -0.290222E+02   0.733956E+00  -0.556507E-06   0.159945E-03  -0.556507E-06   0.609605E-07
   189   0.543304E+04  -0.280429E+02   0.158665E-03  -0.280429E+02   0.725436E+00  -0.543222E-06   0.158665E-03  -0.543222E-06   0.606435E-07
   190   0.545150E+04  -0.270378E+02   0.157396E-03  -0.270378E+02   0.717350E+00  -0.529983E-06   0.157396E-03  -0.529983E-06   0.603290E-07
   191   0.546943E+04  -0.260073E+02   0.156139E-03  -0.260073E+02   0.709729E+00  -0.516779E-06   0.156139E-03  -0.516779E-06   0.600172E-07
   192   0.548682E+04  -0.249514E+02   0.154894E-03  -0.249514E+02   0.702608E+00  -0.503598E-06   0.154894E-03  -0.503598E-06   0.597078E-07
   193   0.550366E+04  -0.238706E+02   0.153660E-03  -0.238706E+02   0.696019E+00  -0.490428E-06   0.153660E-03  -0.490428E-06   0.594010E-07
   194   0.551996E+04  -0.227651E+02   0.152437E-03  -0.227651E+02   0.690000E+00  -0.477258E-06   0.152437E-03  -0.477258E-06   0.590966E-07
   195   0.553570E+04  -0.216353E+02   0.151225E-03  -0.216353E+02   0.684586E+00  -0.464076E-06   0.151225E-03  -0.464076E-06   0.587947E-07
   196   0.555089E+04  -0.204815E+02   0.150023E-03  -0.204815E+02   0.679811E+00  -0.450871E-06   0.150023E-03  -0.450871E-06   0.584952E-07
   197   0.556552E+04  -0.193042E+02   0.148830E-03  -0.193042E+02   0.675715E+00  -0.437632E-06   0.148830E-03  -0.437632E-06   0.581981E-07
   198   0.557960E+04  -0.181036E+02   0.147647E-03  -0.181036E+02   0.672331E+00  -0.424347E-06   0.147647E-03  -0.424347E-06   0.579033E-07
   199   0.559310E+04  -0.168801E+02   0.146473E-03  -0.168801E+02   0.669696E+00  -0.411004E-06   0.146473E-03  -0.411004E-06   0.576109E-07
   200   0.560603E+04  -0.156341E+02   0.145308E-03  -0.156341E+02   0.667846E+00  -0.397593E-06   0.145308E-03  -0.397593E-06   0.573208E-07
   201   0.561839E+04  -0.143660E+02   0.144152E-03  -0.143660E+02   0.666818E+00  -0.384103E-06   0.144152E-03  -0.384103E-06   0.570330E-07
   202   0.563017E+04  -0.130762E+02   0.143004E-03  -0.130762E+02   0.666649E+00  -0.370536E-06   0.143004E-03  -0.370536E-06   0.567474E-07
   203   0.564134E+04  -0.117651E+02   0.141864E-03  -0.117651E+02   0.667374E+00  -0.356895E-06   0.141864E-03  -0.356895E-06   0.564640E-07
   204   0.565191E+04  -0.104331E+02   0.140733E-03  -0.104331E+02   0.669031E+00  -0.343182E-06   0.140733E-03  -0.343182E-06   0.561829E-07
   205   0.566185E+04  -0.908074E+01   0.139609E-03  -0.908074E+01   0.671657E+00  -0.329402E-06   0.139609E-03  -0.329402E-06   0.559040E-07
   206   0.567117E+04  -0.770831E+01   0.138494E-03  -0.770831E+01   0.675287E+00  -0.315556E-06   0.138494E-03  -0.315556E-06   0.556272E-07
   207   0.567986E+04  -0.631622E+01   0.137388E-03  -0.631622E+01   0.679960E+00  -0.301649E-06   0.137388E-03  -0.301649E-06   0.553527E-07
   208   0.568790E+04  -0.490508E+01   0.136289E-03  -0.490508E+01   0.685711E+00  -0.287683E-06   0.136289E-03  -0.287683E-06   0.550802E-07
   209   0.569533E+04  -0.347540E+01   0.135198E-03  -0.347540E+01   0.692577E+00  -0.273661E-06   0.135198E-03  -0.273661E-06   0.548099E-07
   210   0.570212E+04  -0.202776E+01   0.134116E-03  -0.202776E+01   0.700594E+00  -0.259587E-06   0.134116E-03  -0.259587E-06   0.545417E-07
   211   0.570830E+04  -0.562695E+00   0.133041E-03  -0.562695E+00   0.709801E+00  -0.245463E-06   0.133041E-03  -0.245463E-06   0.542756E-07
   212   0.571387E+04   0.919229E+00   0.131974E-03   0.919229E+00   0.720233E+00  -0.231293E-06   0.131974E-03  -0.231293E-06   0.540116E-07
   213   0.571883E+04   0.241746E+01   0.130915E-03   0.241746E+01   0.731926E+00  -0.217080E-06   0.130915E-03  -0.217080E-06   0.537496E-07
   214   0.572319E+04   0.393144E+01   0.129864E-03   0.393144E+01   0.744919E+00  -0.202827E-06   0.129864E-03  -0.202827E-06   0.534897E-07
   215   0.572695E+04   0.546059E+01   0.128821E-03   0.546059E+01   0.759241E+00  -0.188537E-06   0.128821E-03  -0.188537E-06   0.532318E-07
   216   0.573010E+04   0.700430E+01   0.127785E-03   0.700430E+01   0.774936E+00  -0.174213E-06   0.127785E-03  -0.174213E-06   0.529759E-07
   217   0.573263E+04   0.856197E+01   0.126757E-03   0.856197E+01   0.792036E+00  -0.159858E-06   0.126757E-03  -0.159858E-06   0.527219E-07
   218   0.573454E+04   0.101331E+02   0.125737E-03   0.101331E+02   0.810570E+00  -0.145475E-06   0.125737E-03  -0.145475E-06   0.524700E-07
   219   0.573584E+04   0.117170E+02   0.124724E-03   0.117170E+02   0.830582E+00  -0.131068E-06   0.124724E-03  -0.131068E-06   0.522199E-07
   220   0.573650E+04   0.133131E+02   0.123719E-03   0.133131E+02   0.852102E+00  -0.116640E-06   0.123719E-03  -0.116640E-06   0.519718E-07
   221   0.573654E+04   0.149207E+02   0.122721E-03   0.149207E+02   0.875159E+00  -0.102193E-06   0.122721E-03  -0.102193E-06   0.517257E-07
   222   0.573595E+04   0.165394E+02   0.121730E-03   0.165394E+02   0.899799E+00  -0.877307E-07   0.121730E-03  -0.877307E-07   0.514814E-07
   223   0.573472E+04   0.181683E+02   0.120747E-03   0.181683E+02   0.926043E+00  -0.732565E-07   0.120747E-03  -0.732565E-07   0.512389E-07
   224   0.573287E+04   0.198070E+02   0.119771E-03   0.198070E+02   0.953929E+00  -0.587732E-07   0.119771E-03  -0.587732E-07   0.509983E-07
   225   0.573040E+04   0.214545E+02   0.118802E-03   0.214545E+02   0.983479E+00  -0.442841E-07   0.118802E-03  -0.442841E-07   0.507596E-07
   226   0.572730E+04   0.231105E+02   0.117841E-03   0.231105E+02   0.101474E+01  -0.297921E-07   0.117841E-03  -0.297921E-07   0.505227E-07
   227   0.572357E+04   0.247741E+02   0.116886E-03   0.247741E+02   0.104773E+01  -0.153005E-07   0.116886E-03  -0.153005E-07   0.502875E-07
   228   0.571922E+04   0.264446E+02   0.115939E-03   0.264446E+02   0.108249E+01  -0.812246E-09   0.115939E-03  -0.812246E-09   0.500542E-07
   229   0.571426E+04   0.281215E+02   0.114999E-03   0.281215E+02   0.111905E+01   0.136695E-07   0.114999E-03   0.136695E-07   0.498226E-07
   230   0.570867E+04   0.298040E+02   0.114066E-03   0.298040E+02   0.115743E+01   0.281416E-07   0.114066E-03   0.281416E-07   0.495927E-07
   231   0.570247E+04   0.314914E+02   0.113139E-03   0.314914E+02   0.119765E+01   0.426009E-07   0.113139E-03   0.426009E-07   0.493646E-07
   232   0.569565E+04   0.331830E+02   0.112220E-03   0.331830E+02   0.123976E+01   0.570445E-07   0.112220E-03   0.570445E-07   0.491382E-07
   233   0.568823E+04   0.348781E+02   0.111307E-03   0.348781E+02   0.128377E+01   0.714691E-07   0.111307E-03   0.714691E-07   0.489134E-07
   234   0.568018E+04   0.365760E+02   0.110401E-03   0.365760E+02   0.132971E+01   0.858716E-07   0.110401E-03   0.858716E-07   0.486904E-07
   235   0.567153E+04   0.382760E+02   0.109502E-03   0.382760E+02   0.137762E+01   0.100249E-06   0.109502E-03   0.100249E-06   0.484690E-07
   236   0.566227E+04   0.399773E+02   0.108609E-03   0.399773E+02   0.142751E+01   0.114598E-06   0.108609E-03   0.114598E-06   0.482492E-07
   237   0.565241E+04   0.416792E+02   0.107723E-03   0.416792E+02   0.147941E+01   0.128916E-06   0.107723E-03   0.128916E-06   0.480310E-07
   238   0.564196E+04   0.433811E+02   0.106844E-03   0.433811E+02   0.153333E+01   0.143199E-06   0.106844E-03   0.143199E-06   0.478144E-07
   239   0.563090E+04   0.450821E+02   0.105971E-03   0.450821E+02   0.158929E+01   0.157445E-06   0.105971E-03   0.157445E-06   0.475994E-07
   240   0.561926E+04   0.467814E+02   0.105105E-03   0.467814E+02   0.164734E+01   0.171650E-06   0.105105E-03   0.171650E-06   0.473860E-07
   241   0.560702E+04   0.484785E+02   0.104245E-03   0.484785E+02   0.170748E+01   0.185811E-06   0.104245E-03   0.185811E-06   0.471741E-07
   242   0.559419E+04   0.501725E+02   0.103391E-03   0.501725E+02   0.176973E+01   0.199925E-06   0.103391E-03   0.199925E-06   0.469637E-07
   243   0.558079E+04   0.518626E+02   0.102544E-03   0.518626E+02   0.183411E+01   0.213989E-06   0.102544E-03   0.213989E-06   0.467548E-07
   244   0.556681E+04   0.535482E+02   0.101703E-03   0.535482E+02   0.190063E+01   0.228000E-06   0.101703E-03   0.228000E-06   0.465474E-07
   245   0.555227E+04   0.552286E+02   0.100868E-03   0.552286E+02   0.196933E+01   0.241955E-06   0.100868E-03   0.241955E-06   0.463415E-07
   246   0.553716E+04   0.569030E+02   0.100040E-03   0.569030E+02   0.204020E+01   0.255851E-06   0.100040E-03   0.255851E-06   0.461370E-07
   247   0.552149E+04   0.585707E+02   0.992171E-04   0.585707E+02   0.211326E+01   0.269684E-06   0.992171E-04   0.269684E-06   0.459340E-07
   248   0.550528E+04   0.602309E+02   0.984006E-04   0.602309E+02   0.218854E+01   0.283451E-06   0.984006E-04   0.283451E-06   0.457323E-07
   249   0.548852E+04   0.618831E+02   0.975901E-04   0.618831E+02   0.226603E+01   0.297150E-06   0.975901E-04   0.297150E-06   0.455321E-07
   250   0.547122E+04   0.635263E+02   0.967855E-04   0.635263E+02   0.234576E+01   0.310777E-06   0.967855E-04   0.310777E-06   0.453332E-07
   251   0.545338E+04   0.651597E+02   0.959868E-04   0.651597E+02   0.242772E+01   0.324330E-06   0.959868E-04   0.324330E-06   0.451357E-07
   252   0.543500E+04   0.667826E+02   0.951940E-04   0.667826E+02   0.251194E+01   0.337809E-06   0.951940E-04   0.337809E-06   0.449395E-07
   253   0.541609E+04   0.683943E+02   0.944070E-04   0.683943E+02   0.259840E+01   0.351213E-06   0.944070E-04   0.351213E-06   0.447447E-07
   254   0.539666E+04   0.699938E+02   0.936257E-04   0.699938E+02   0.268713E+01   0.364544E-06   0.936257E-04   0.364544E-06   0.445512E-07
   255   0.537669E+04   0.715804E+02   0.928502E-04   0.715804E+02   0.277812E+01   0.377801E-06   0.928502E-04   0.377801E-06   0.443590E-07
   256   0.535620E+04   0.731533E+02   0.920803E-04   0.731533E+02   0.287138E+01   0.390986E-06   0.920803E-04   0.390986E-06   0.441681E-07
   257   0.533520E+04   0.747120E+02   0.913160E-04   0.747120E+02   0.296691E+01   0.404099E-06   0.913160E-04   0.404099E-06   0.439785E-07
   258   0.531369E+04   0.762554E+02   0.905573E-04   0.762554E+02   0.306471E+01   0.417140E-06   0.905573E-04   0.417140E-06   0.437902E-07
   259   0.529170E+04   0.777840E+02   0.898041E-04   0.777840E+02   0.316479E+01   0.430109E-06   0.898041E-04   0.430109E-06   0.436032E-07
   260   0.526924E+04   0.792955E+02   0.890563E-04   0.792955E+02   0.326714E+01   0.443008E-06   0.890563E-04   0.443008E-06   0.434174E-07
   261   0.524631E+04   0.807906E+02   0.883140E-04   0.807906E+02   0.337177E+01   0.455836E-06   0.883140E-04   0.455836E-06   0.432328E-07
   262   0.522293E+04   0.822679E+02   0.875771E-04   0.822679E+02   0.347867E+01   0.468593E-06   0.875771E-04   0.468593E-06   0.430496E-07
   263   0.519912E+04   0.837274E+02   0.868455E-04   0.837274E+02   0.358784E+01   0.481282E-06   0.868455E-04   0.481282E-06   0.428675E-07
   264   0.517487E+04   0.851676E+02   0.861191E-04   0.851676E+02   0.369928E+01   0.493901E-06   0.861191E-04   0.493901E-06   0.426867E-07
   265   0.515019E+04   0.865892E+02   0.853980E-04   0.865892E+02   0.381297E+01   0.506451E-06   0.853980E-04   0.506451E-06   0.425070E-07
   266   0.512509E+04   0.879901E+02   0.846821E-04   0.879901E+02   0.392890E+01   0.518932E-06   0.846821E-04   0.518932E-06   0.423286E-07
   267   0.509958E+04   0.893694E+02   0.839713E-04   0.893694E+02   0.404706E+01   0.531346E-06   0.839713E-04   0.531346E-06   0.421514E-07
   268   0.507366E+04   0.907279E+02   0.832656E-04   0.907279E+02   0.416744E+01   0.543693E-06   0.832656E-04   0.543693E-06   0.419753E-07
   269   0.504733E+04   0.920634E+02   0.825650E-04   0.920634E+02   0.429004E+01   0.555972E-06   0.825650E-04   0.555972E-06   0.418004E-07
   270   0.502060E+04   0.933766E+02   0.818693E-04   0.933766E+02   0.441482E+01   0.568185E-06   0.818693E-04   0.568185E-06   0.416267E-07
   271   0.499349E+04   0.946654E+02   0.811786E-04   0.946654E+02   0.454180E+01   0.580331E-06   0.811786E-04   0.580331E-06   0.414541E-07
   272   0.496599E+04   0.959303E+02   0.804928E-04   0.959303E+02   0.467094E+01   0.592412E-06   0.804928E-04   0.592412E-06   0.412827E-07
   273   0.493814E+04   0.971700E+02   0.798118E-04   0.971700E+02   0.480221E+01   0.604427E-06   0.798118E-04   0.604427E-06   0.411124E-07
   274   0.490992E+04   0.983853E+02   0.791357E-04   0.983853E+02   0.493561E+01   0.616378E-06   0.791357E-04   0.616378E-06   0.409432E-07
   275   0.488135E+04   0.995738E+02   0.784643E-04   0.995738E+02   0.507112E+01   0.628264E-06   0.784643E-04   0.628264E-06   0.407751E-07
   276   0.485246E+04   0.100736E+03   0.777976E-04   0.100736E+03   0.520871E+01   0.640086E-06   0.777976E-04   0.640086E-06   0.406081E-07
   277   0.482324E+04   0.101871E+03   0.771356E-04   0.101871E+03   0.534837E+01   0.651844E-06   0.771356E-04   0.651844E-06   0.404422E-07
   278   0.479370E+04   0.102978E+03   0.764782E-04   0.102978E+03   0.549008E+01   0.663540E-06   0.764782E-04   0.663540E-06   0.402773E-07
   279   0.476385E+04   0.104058E+03   0.758253E-04   0.104058E+03   0.563378E+01   0.675172E-06   0.758253E-04   0.675172E-06   0.401136E-07
   280   0.473371E+04   0.105108E+03   0.751770E-04   0.105108E+03   0.577947E+01   0.686743E-06   0.751770E-04   0.686743E-06   0.399509E-07
   281   0.470329E+04   0.106129E+03   0.745331E-04   0.106129E+03   0.592712E+01   0.698251E-06   0.745331E-04   0.698251E-06   0.397892E-07
   282   0.467259E+04   0.107121E+03   0.738937E-04   0.107121E+03   0.607668E+01   0.709698E-06   0.738937E-04   0.709698E-06   0.396286E-07
   283   0.464163E+04   0.108082E+03   0.732586E-04   0.108082E+03   0.622814E+01   0.721084E-06   0.732586E-04   0.721084E-06   0.394690E-07
   284   0.461041E+04   0.109013E+03   0.726279E-04   0.109013E+03   0.638146E+01   0.732410E-06   0.726279E-04   0.732410E-06   0.393104E-07
   285   0.457894E+04   0.109912E+03   0.720015E-04   0.109912E+03   0.653661E+01   0.743675E-06   0.720015E-04   0.743675E-06   0.391528E-07
   286   0.454724E+04   0.110779E+03   0.713793E-04   0.110779E+03   0.669356E+01   0.754881E-06   0.713793E-04   0.754881E-06   0.389962E-07
   287   0.451532E+04   0.111615E+03   0.707612E-04   0.111615E+03   0.685225E+01   0.766028E-06   0.707612E-04   0.766028E-06   0.388405E-07
   288   0.448318E+04   0.112418E+03   0.701474E-04   0.112418E+03   0.701267E+01   0.777115E-06   0.701474E-04   0.777115E-06   0.386859E-07
   289   0.445084E+04   0.113188E+03   0.695376E-04   0.113188E+03   0.717477E+01   0.788145E-06   0.695376E-04   0.788145E-06   0.385322E-07
   290   0.441831E+04   0.113925E+03   0.689318E-04   0.113925E+03   0.733850E+01   0.799116E-06   0.689318E-04   0.799116E-06   0.383795E-07
   291   0.438561E+04   0.114628E+03   0.683301E-04   0.114628E+03   0.750386E+01   0.810030E-06   0.683301E-04   0.810030E-06   0.382277E-07
   292   0.435272E+04   0.115297E+03   0.677323E-04   0.115297E+03   0.767071E+01   0.820887E-06   0.677323E-04   0.820887E-06   0.380768E-07
   293   0.431968E+04   0.115931E+03   0.671383E-04   0.115931E+03   0.783911E+01   0.831687E-06   0.671383E-04   0.831687E-06   0.379269E-07
   294   0.428648E+04   0.116530E+03   0.665483E-04   0.116530E+03   0.800900E+01   0.842431E-06   0.665483E-04   0.842431E-06   0.377778E-07
   295   0.425314E+04   0.117094E+03   0.659621E-04   0.117094E+03   0.818023E+01   0.853119E-06   0.659621E-04   0.853119E-06   0.376297E-07
   296   0.421966E+04   0.117623E+03   0.653796E-04   0.117623E+03   0.835287E+01   0.863752E-06   0.653796E-04   0.863752E-06   0.374825E-07
   297   0.418605E+04   0.118114E+03   0.648008E-04   0.118114E+03   0.852678E+01   0.874330E-06   0.648008E-04   0.874330E-06   0.373361E-07
   298   0.415233E+04   0.118570E+03   0.642257E-04   0.118570E+03   0.870194E+01   0.884853E-06   0.642257E-04   0.884853E-06   0.371906E-07
   299   0.411850E+04   0.118988E+03   0.636542E-04   0.118988E+03   0.887830E+01   0.895323E-06   0.636542E-04   0.895323E-06   0.370459E-07
   300   0.408458E+04   0.119370E+03   0.630863E-04   0.119370E+03   0.905577E+01   0.905739E-06   0.630863E-04   0.905739E-06   0.369021E-07
   301   0.405058E+04   0.119714E+03   0.625219E-04   0.119714E+03   0.923443E+01   0.916101E-06   0.625219E-04   0.916101E-06   0.367592E-07
   302   0.401651E+04   0.120022E+03   0.619610E-04   0.120022E+03   0.941406E+01   0.926405E-06   0.619610E-04   0.926405E-06   0.366171E-07
   303   0.398238E+04   0.120292E+03   0.614037E-04   0.120292E+03   0.959472E+01   0.936646E-06   0.614037E-04   0.936646E-06   0.364758E-07
   304   0.394821E+04   0.120525E+03   0.608500E-04   0.120525E+03   0.977636E+01   0.946820E-06   0.608500E-04   0.946820E-06   0.363353E-07
   305   0.391401E+04   0.120720E+03   0.602997E-04   0.120720E+03   0.995888E+01   0.956922E-06   0.602997E-04   0.956922E-06   0.361956E-07
   306   0.387978E+04   0.120878E+03   0.597531E-04   0.120878E+03   0.101423E+02   0.966947E-06   0.597531E-04   0.966947E-06   0.360567E-07
   307   0.384554E+04   0.120997E+03   0.592101E-04   0.120997E+03   0.103265E+02   0.976891E-06   0.592101E-04   0.976891E-06   0.359187E-07
   308   0.381130E+04   0.121079E+03   0.586706E-04   0.121079E+03   0.105114E+02   0.986748E-06   0.586706E-04   0.986748E-06   0.357814E-07
   309   0.377707E+04   0.121123E+03   0.581348E-04   0.121123E+03   0.106969E+02   0.996515E-06   0.581348E-04   0.996515E-06   0.356450E-07
   310   0.374285E+04   0.121129E+03   0.576026E-04   0.121129E+03   0.108830E+02   0.100619E-05   0.576026E-04   0.100619E-05   0.355093E-07
   311   0.370867E+04   0.121095E+03   0.570740E-04   0.121095E+03   0.110697E+02   0.101576E-05   0.570740E-04   0.101576E-05   0.353744E-07
   312   0.367451E+04   0.121024E+03   0.565490E-04   0.121024E+03   0.112569E+02   0.102522E-05   0.565490E-04   0.102522E-05   0.352402E-07
   313   0.364041E+04   0.120914E+03   0.560277E-04   0.120914E+03   0.114444E+02   0.103458E-05   0.560277E-04   0.103458E-05   0.351068E-07
   314   0.360636E+04   0.120765E+03   0.555100E-04   0.120765E+03   0.116323E+02   0.104382E-05   0.555100E-04   0.104382E-05   0.349742E-07
   315   0.357238E+04   0.120578E+03   0.549961E-04   0.120578E+03   0.118204E+02   0.105294E-05   0.549961E-04   0.105294E-05   0.348424E-07
   316   0.353848E+04   0.120352E+03   0.544857E-04   0.120352E+03   0.120088E+02   0.106194E-05   0.544857E-04   0.106194E-05   0.347113E-07
   317   0.350467E+04   0.120089E+03   0.539791E-04   0.120089E+03   0.121973E+02   0.107081E-05   0.539791E-04   0.107081E-05   0.345809E-07
   318   0.347096E+04   0.119786E+03   0.534762E-04   0.119786E+03   0.123858E+02   0.107954E-05   0.534762E-04   0.107954E-05   0.344513E-07
