#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   178   0.519700E+04  -0.373553E+02   0.173567E-03  -0.373553E+02   0.835725E+00  -0.694405E-06   0.173567E-03  -0.694405E-06   0.643714E-07
   179   0.522083E+04  -0.366439E+02   0.172147E-03  -0.366439E+02   0.824658E+00  -0.680029E-06   0.172147E-03  -0.680029E-06   0.640297E-07
   180   0.524421E+04  -0.359050E+02   0.170742E-03  -0.359050E+02   0.813709E+00  -0.665814E-06   0.170742E-03  -0.665814E-06   0.636910E-07
   181   0.526712E+04  -0.351389E+02   0.169353E-03  -0.351389E+02   0.802909E+00  -0.651748E-06   0.169353E-03  -0.651748E-06   0.633550E-07
   182   0.528956E+04  -0.343455E+02   0.167979E-03  -0.343455E+02   0.792287E+00  -0.637820E-06   0.167979E-03  -0.637820E-06   0.630218E-07
   183   0.531154E+04  -0.335250E+02   0.166620E-03  -0.335250E+02   0.781866E+00  -0.624018E-06   0.166620E-03  -0.624018E-06   0.626914E-07
   184   0.533303E+04  -0.326778E+02   0.165275E-03  -0.326778E+02   0.771681E+00  -0.610332E-06   0.165275E-03  -0.610332E-06   0.623638E-07
   185   0.535404E+04  -0.318036E+02   0.163943E-03  -0.318036E+02   0.761772E+00  -0.596748E-06   0.163943E-03  -0.596748E-06   0.620388E-07
   186   0.537455E+04  -0.309028E+02   0.162625E-03  -0.309028E+02   0.752159E+00  -0.583257E-06   0.162625E-03  -0.583257E-06   0.617165E-07
   187   0.539456E+04  -0.299756E+02   0.161321E-03  -0.299756E+02   0.742873E+00  -0.569846E-06   0.161321E-03  -0.569846E-06   0.613969E-07
   188   0.541406E+04  -0.290222E+02   0.160029E-03  -0.290222E+02   0.733956E+00  -0.556504E-06   0.160029E-03  -0.556504E-06   0.610799E-07
   189   0.543304E+04  -0.280429E+02   0.158750E-03  -0.280429E+02   0.725436E+00  -0.543219E-06   0.158750E-03  -0.543219E-06   0.607655E-07
   190   0.545150E+04  -0.270378E+02   0.157483E-03  -0.270378E+02   0.717350E+00  -0.529980E-06   0.157483E-03  -0.529980E-06   0.604536E-07
   191   0.546943E+04  -0.260073E+02   0.156228E-03  -0.260073E+02   0.709729E+00  -0.516776E-06   0.156228E-03  -0.516776E-06   0.601443E-07
   192   0.548682E+04  -0.249514E+02   0.154985E-03  -0.249514E+02   0.702608E+00  -0.503594E-06   0.154985E-03  -0.503594E-06   0.598375E-07
   193   0.550366E+04  -0.238706E+02   0.153752E-03  -0.238706E+02   0.696019E+00  -0.490424E-06   0.153752E-03  -0.490424E-06   0.595332E-07
   194   0.551996E+04  -0.227651E+02   0.152531E-03  -0.227651E+02   0.690000E+00  -0.477254E-06   0.152531E-03  -0.477254E-06   0.592313E-07
   195   0.553570E+04  -0.216353E+02   0.151320E-03  -0.216353E+02   0.684586E+00  -0.464073E-06   0.151320E-03  -0.464073E-06   0.589319E-07
   196   0.555089E+04  -0.204815E+02   0.150119E-03  -0.204815E+02   0.679811E+00  -0.450868E-06   0.150119E-03  -0.450868E-06   0.586349E-07
   197   0.556552E+04  -0.193042E+02   0.148928E-03  -0.193042E+02   0.675715E+00  -0.437629E-06   0.148928E-03  -0.437629E-06   0.583402E-07
   198   0.557960E+04  -0.181036E+02   0.147747E-03  -0.181036E+02   0.672331E+00  -0.424344E-06   0.147747E-03  -0.424344E-06   0.580479E-07
   199   0.559310E+04  -0.168801E+02   0.146574E-03  -0.168801E+02   0.669696E+00  -0.411001E-06   0.146574E-03  -0.411001E-06   0.577579E-07
   200   0.560603E+04  -0.156341E+02   0.145410E-03  -0.156341E+02   0.667846E+00  -0.397590E-06   0.145410E-03  -0.397590E-06   0.574702E-07
   201   0.561839E+04  -0.143660E+02   0.144255E-03  -0.143660E+02   0.666818E+00  -0.384100E-06   0.144255E-03  -0.384100E-06   0.571847E-07
   202   0.563017E+04  -0.130762E+02   0.143109E-03  -0.130762E+02   0.666649E+00  -0.370533E-06   0.143109E-03  -0.370533E-06   0.569015E-07
   203   0.564134E+04  -0.117651E+02   0.141970E-03  -0.117651E+02   0.667374E+00  -0.356892E-06   0.141970E-03  -0.356892E-06   0.566205E-07
   204   0.565191E+04  -0.104331E+02   0.140840E-03  -0.104331E+02   0.669031E+00  -0.343179E-06   0.140840E-03  -0.343179E-06   0.563417E-07
   205   0.566185E+04  -0.908074E+01   0.139718E-03  -0.908074E+01   0.671657E+00  -0.329399E-06   0.139718E-03  -0.329399E-06   0.560651E-07
   206   0.567117E+04  -0.770831E+01   0.138604E-03  -0.770831E+01   0.675287E+00  -0.315553E-06   0.138604E-03  -0.315553E-06   0.557907E-07
   207   0.567986E+04  -0.631622E+01   0.137499E-03  -0.631622E+01   0.679960E+00  -0.301646E-06   0.137499E-03  -0.301646E-06   0.555184E-07
   208   0.568790E+04  -0.490508E+01   0.136401E-03  -0.490508E+01   0.685711E+00  -0.287680E-06   0.136401E-03  -0.287680E-06   0.552483E-07
   209   0.569533E+04  -0.347540E+01   0.135312E-03  -0.347540E+01   0.692577E+00  -0.273658E-06   0.135312E-03  -0.273658E-06   0.549802E-07
   210   0.570212E+04  -0.202776E+01   0.134230E-03  -0.202776E+01   0.700594E+00  -0.259584E-06   0.134230E-03  -0.259584E-06   0.547143E-07
   211   0.570830E+04  -0.562695E+00   0.133157E-03  -0.562695E+00   0.709801E+00  -0.245460E-06   0.133157E-03  -0.245460E-06   0.544504E-07
   212   0.571387E+04   0.919229E+00   0.132091E-03   0.919229E+00   0.720233E+00  -0.231290E-06   0.132091E-03  -0.231290E-06   0.541886E-07
   213   0.571883E+04   0.241746E+01   0.131033E-03   0.241746E+01   0.731926E+00  -0.217077E-06   0.131033E-03  -0.217077E-06   0.539288E-07
   214   0.572319E+04   0.393144E+01   0.129983E-03   0.393144E+01   0.744919E+00  -0.202824E-06   0.129983E-03  -0.202824E-06   0.536711E-07
   215   0.572695E+04   0.546059E+01   0.128941E-03   0.546059E+01   0.759241E+00  -0.188534E-06   0.128941E-03  -0.188534E-06   0.534153E-07
   216   0.573010E+04   0.700430E+01   0.127906E-03   0.700430E+01   0.774936E+00  -0.174209E-06   0.127906E-03  -0.174209E-06   0.531615E-07
   217   0.573263E+04   0.856197E+01   0.126879E-03   0.856197E+01   0.792036E+00  -0.159855E-06   0.126879E-03  -0.159855E-06   0.529097E-07
   218   0.573454E+04   0.101331E+02   0.125860E-03   0.101331E+02   0.810570E+00  -0.145472E-06   0.125860E-03  -0.145472E-06   0.526599E-07
   219   0.573584E+04   0.117170E+02   0.124848E-03   0.117170E+02   0.830582E+00  -0.131065E-06   0.124848E-03  -0.131065E-06   0.524120E-07
   220   0.573650E+04   0.133131E+02   0.123843E-03   0.133131E+02   0.852102E+00  -0.116636E-06   0.123843E-03  -0.116636E-06   0.521659E-07
   221   0.573654E+04   0.149207E+02   0.122846E-03   0.149207E+02   0.875159E+00  -0.102190E-06   0.122846E-03  -0.102190E-06   0.519218E-07
   222   0.573595E+04   0.165394E+02   0.121856E-03   0.165394E+02   0.899799E+00  -0.877274E-07   0.121856E-03  -0.877274E-07   0.516796E-07
   223   0.573472E+04   0.181683E+02   0.120874E-03   0.181683E+02   0.926043E+00  -0.732532E-07   0.120874E-03  -0.732532E-07   0.514392E-07
   224   0.573287E+04   0.198070E+02   0.119899E-03   0.198070E+02   0.953929E+00  -0.587699E-07   0.119899E-03  -0.587699E-07   0.512006E-07
   225   0.573040E+04   0.214545E+02   0.118931E-03   0.214545E+02   0.983479E+00  -0.442808E-07   0.118931E-03  -0.442808E-07   0.509639E-07
   226   0.572730E+04   0.231105E+02   0.117970E-03   0.231105E+02   0.101474E+01  -0.297888E-07   0.117970E-03  -0.297888E-07   0.507290E-07
   227   0.572357E+04   0.247741E+02   0.117017E-03   0.247741E+02   0.104773E+01  -0.152971E-07   0.117017E-03  -0.152971E-07   0.504958E-07
   228   0.571922E+04   0.264446E+02   0.116070E-03   0.264446E+02   0.108249E+01  -0.808885E-09   0.116070E-03  -0.808885E-09   0.502644E-07
   229   0.571426E+04   0.281215E+02   0.115131E-03   0.281215E+02   0.111905E+01   0.136729E-07   0.115131E-03   0.136729E-07   0.500348E-07
   230   0.570867E+04   0.298040E+02   0.114198E-03   0.298040E+02   0.115743E+01   0.281450E-07   0.114198E-03   0.281450E-07   0.498069E-07
   231   0.570247E+04   0.314914E+02   0.113272E-03   0.314914E+02   0.119765E+01   0.426043E-07   0.113272E-03   0.426043E-07   0.495807E-07
   232   0.569565E+04   0.331830E+02   0.112354E-03   0.331830E+02   0.123976E+01   0.570479E-07   0.112354E-03   0.570479E-07   0.493561E-07
   233   0.568823E+04   0.348781E+02   0.111441E-03   0.348781E+02   0.128377E+01   0.714725E-07   0.111441E-03   0.714725E-07   0.491333E-07
   234   0.568018E+04   0.365760E+02   0.110536E-03   0.365760E+02   0.132971E+01   0.858750E-07   0.110536E-03   0.858750E-07   0.489121E-07
   235   0.567153E+04   0.382760E+02   0.109638E-03   0.382760E+02   0.137762E+01   0.100252E-06   0.109638E-03   0.100252E-06   0.486926E-07
   236   0.566227E+04   0.399773E+02   0.108746E-03   0.399773E+02   0.142751E+01   0.114602E-06   0.108746E-03   0.114602E-06   0.484746E-07
   237   0.565241E+04   0.416792E+02   0.107860E-03   0.416792E+02   0.147941E+01   0.128919E-06   0.107860E-03   0.128919E-06   0.482583E-07
   238   0.564196E+04   0.433811E+02   0.106982E-03   0.433811E+02   0.153333E+01   0.143202E-06   0.106982E-03   0.143202E-06   0.480435E-07
   239   0.563090E+04   0.450821E+02   0.106109E-03   0.450821E+02   0.158929E+01   0.157448E-06   0.106109E-03   0.157448E-06   0.478304E-07
   240   0.561926E+04   0.467814E+02   0.105244E-03   0.467814E+02   0.164734E+01   0.171653E-06   0.105244E-03   0.171653E-06   0.476187E-07
   241   0.560702E+04   0.484785E+02   0.104384E-03   0.484785E+02   0.170748E+01   0.185814E-06   0.104384E-03   0.185814E-06   0.474086E-07
   242   0.559419E+04   0.501725E+02   0.103531E-03   0.501725E+02   0.176973E+01   0.199928E-06   0.103531E-03   0.199928E-06   0.472000E-07
   243   0.558079E+04   0.518626E+02   0.102684E-03   0.518626E+02   0.183411E+01   0.213993E-06   0.102684E-03   0.213993E-06   0.469928E-07
   244   0.556681E+04   0.535482E+02   0.101844E-03   0.535482E+02   0.190063E+01   0.228004E-06   0.101844E-03   0.228004E-06   0.467872E-07
   245   0.555227E+04   0.552286E+02   0.101010E-03   0.552286E+02   0.196933E+01   0.241959E-06   0.101010E-03   0.241959E-06   0.465830E-07
   246   0.553716E+04   0.569030E+02   0.100181E-03   0.569030E+02   0.204020E+01   0.255854E-06   0.100181E-03   0.255854E-06   0.463802E-07
   247   0.552149E+04   0.585707E+02   0.993592E-04   0.585707E+02   0.211326E+01   0.269687E-06   0.993592E-04   0.269687E-06   0.461789E-07
   248   0.550528E+04   0.602309E+02   0.985432E-04   0.602309E+02   0.218854E+01   0.283455E-06   0.985432E-04   0.283455E-06   0.459789E-07
   249   0.548852E+04   0.618831E+02   0.977331E-04   0.618831E+02   0.226603E+01   0.297154E-06   0.977331E-04   0.297154E-06   0.457803E-07
   250   0.547122E+04   0.635263E+02   0.969290E-04   0.635263E+02   0.234576E+01   0.310781E-06   0.969290E-04   0.310781E-06   0.455831E-07
   251   0.545338E+04   0.651597E+02   0.961307E-04   0.651597E+02   0.242772E+01   0.324333E-06   0.961307E-04   0.324333E-06   0.453872E-07
   252   0.543500E+04   0.667826E+02   0.953383E-04   0.667826E+02   0.251194E+01   0.337812E-06   0.953383E-04   0.337812E-06   0.451927E-07
   253   0.541609E+04   0.683943E+02   0.945517E-04   0.683943E+02   0.259840E+01   0.351216E-06   0.945517E-04   0.351216E-06   0.449995E-07
   254   0.539666E+04   0.699938E+02   0.937708E-04   0.699938E+02   0.268713E+01   0.364547E-06   0.937708E-04   0.364547E-06   0.448076E-07
   255   0.537669E+04   0.715804E+02   0.929956E-04   0.715804E+02   0.277812E+01   0.377804E-06   0.929956E-04   0.377804E-06   0.446170E-07
   256   0.535620E+04   0.731533E+02   0.922261E-04   0.731533E+02   0.287138E+01   0.390989E-06   0.922261E-04   0.390989E-06   0.444276E-07
   257   0.533520E+04   0.747120E+02   0.914621E-04   0.747120E+02   0.296691E+01   0.404102E-06   0.914621E-04   0.404102E-06   0.442396E-07
   258   0.531369E+04   0.762554E+02   0.907037E-04   0.762554E+02   0.306471E+01   0.417143E-06   0.907037E-04   0.417143E-06   0.440529E-07
   259   0.529170E+04   0.777840E+02   0.899509E-04   0.777840E+02   0.316479E+01   0.430112E-06   0.899509E-04   0.430112E-06   0.438673E-07
   260   0.526924E+04   0.792955E+02   0.892034E-04   0.792955E+02   0.326714E+01   0.443010E-06   0.892034E-04   0.443010E-06   0.436831E-07
   261   0.524631E+04   0.807906E+02   0.884614E-04   0.807906E+02   0.337177E+01   0.455838E-06   0.884614E-04   0.455838E-06   0.435001E-07
   262   0.522293E+04   0.822679E+02   0.877248E-04   0.822679E+02   0.347867E+01   0.468596E-06   0.877248E-04   0.468596E-06   0.433183E-07
   263   0.519912E+04   0.837274E+02   0.869935E-04   0.837274E+02   0.358784E+01   0.481284E-06   0.869935E-04   0.481284E-06   0.431377E-07
   264   0.517487E+04   0.851676E+02   0.862674E-04   0.851676E+02   0.369928E+01   0.493903E-06   0.862674E-04   0.493903E-06   0.429584E-07
   265   0.515019E+04   0.865892E+02   0.855466E-04   0.865892E+02   0.381297E+01   0.506453E-06   0.855466E-04   0.506453E-06   0.427802E-07
   266   0.512509E+04   0.879901E+02   0.848309E-04   0.879901E+02   0.392890E+01   0.518935E-06   0.848309E-04   0.518935E-06   0.426032E-07
   267   0.509958E+04   0.893694E+02   0.841204E-04   0.893694E+02   0.404706E+01   0.531349E-06   0.841204E-04   0.531349E-06   0.424274E-07
   268   0.507366E+04   0.907279E+02   0.834149E-04   0.907279E+02   0.416744E+01   0.543695E-06   0.834149E-04   0.543695E-06   0.422528E-07
   269   0.504733E+04   0.920634E+02   0.827145E-04   0.920634E+02   0.429004E+01   0.555974E-06   0.827145E-04   0.555974E-06   0.420793E-07
   270   0.502060E+04   0.933766E+02   0.820191E-04   0.933766E+02   0.441482E+01   0.568187E-06   0.820191E-04   0.568187E-06   0.419070E-07
   271   0.499349E+04   0.946654E+02   0.813286E-04   0.946654E+02   0.454180E+01   0.580333E-06   0.813286E-04   0.580333E-06   0.417358E-07
   272   0.496599E+04   0.959303E+02   0.806429E-04   0.959303E+02   0.467094E+01   0.592414E-06   0.806429E-04   0.592414E-06   0.415658E-07
   273   0.493814E+04   0.971700E+02   0.799622E-04   0.971700E+02   0.480221E+01   0.604429E-06   0.799622E-04   0.604429E-06   0.413968E-07
   274   0.490992E+04   0.983853E+02   0.792862E-04   0.983853E+02   0.493561E+01   0.616380E-06   0.792862E-04   0.616380E-06   0.412290E-07
   275   0.488135E+04   0.995738E+02   0.786150E-04   0.995738E+02   0.507112E+01   0.628266E-06   0.786150E-04   0.628266E-06   0.410622E-07
   276   0.485246E+04   0.100736E+03   0.779484E-04   0.100736E+03   0.520871E+01   0.640088E-06   0.779484E-04   0.640088E-06   0.408966E-07
   277   0.482324E+04   0.101871E+03   0.772866E-04   0.101871E+03   0.534837E+01   0.651846E-06   0.772866E-04   0.651846E-06   0.407320E-07
   278   0.479370E+04   0.102978E+03   0.766293E-04   0.102978E+03   0.549008E+01   0.663541E-06   0.766293E-04   0.663541E-06   0.405684E-07
   279   0.476385E+04   0.104058E+03   0.759766E-04   0.104058E+03   0.563378E+01   0.675174E-06   0.759766E-04   0.675174E-06   0.404060E-07
   280   0.473371E+04   0.105108E+03   0.753284E-04   0.105108E+03   0.577947E+01   0.686744E-06   0.753284E-04   0.686744E-06   0.402445E-07
   281   0.470329E+04   0.106129E+03   0.746847E-04   0.106129E+03   0.592712E+01   0.698253E-06   0.746847E-04   0.698253E-06   0.400842E-07
   282   0.467259E+04   0.107121E+03   0.740453E-04   0.107121E+03   0.607668E+01   0.709700E-06   0.740453E-04   0.709700E-06   0.399248E-07
   283   0.464163E+04   0.108082E+03   0.734104E-04   0.108082E+03   0.622814E+01   0.721086E-06   0.734104E-04   0.721086E-06   0.397664E-07
   284   0.461041E+04   0.109013E+03   0.727797E-04   0.109013E+03   0.638146E+01   0.732411E-06   0.727797E-04   0.732411E-06   0.396091E-07
   285   0.457894E+04   0.109912E+03   0.721534E-04   0.109912E+03   0.653661E+01   0.743676E-06   0.721534E-04   0.743676E-06   0.394527E-07
   286   0.454724E+04   0.110779E+03   0.715313E-04   0.110779E+03   0.669356E+01   0.754882E-06   0.715313E-04   0.754882E-06   0.392973E-07
   287   0.451532E+04   0.111615E+03   0.709133E-04   0.111615E+03   0.685225E+01   0.766029E-06   0.709133E-04   0.766029E-06   0.391429E-07
   288   0.448318E+04   0.112418E+03   0.702995E-04   0.112418E+03   0.701267E+01   0.777116E-06   0.702995E-04   0.777116E-06   0.389895E-07
   289   0.445084E+04   0.113188E+03   0.696897E-04   0.113188E+03   0.717477E+01   0.788146E-06   0.696897E-04   0.788146E-06   0.388370E-07
   290   0.441831E+04   0.113925E+03   0.690840E-04   0.113925E+03   0.733850E+01   0.799117E-06   0.690840E-04   0.799117E-06   0.386854E-07
   291   0.438561E+04   0.114628E+03   0.684823E-04   0.114628E+03   0.750386E+01   0.810031E-06   0.684823E-04   0.810031E-06   0.385348E-07
   292   0.435272E+04   0.115297E+03   0.678845E-04   0.115297E+03   0.767071E+01   0.820888E-06   0.678845E-04   0.820888E-06   0.383851E-07
   293   0.431968E+04   0.115931E+03   0.672907E-04   0.115931E+03   0.783911E+01   0.831688E-06   0.672907E-04   0.831688E-06   0.382363E-07
   294   0.428648E+04   0.116530E+03   0.667006E-04   0.116530E+03   0.800900E+01   0.842432E-06   0.667006E-04   0.842432E-06   0.380884E-07
   295   0.425314E+04   0.117094E+03   0.661144E-04   0.117094E+03   0.818023E+01   0.853120E-06   0.661144E-04   0.853120E-06   0.379414E-07
   296   0.421966E+04   0.117623E+03   0.655319E-04   0.117623E+03   0.835287E+01   0.863753E-06   0.655319E-04   0.863753E-06   0.377952E-07
   297   0.418605E+04   0.118114E+03   0.649531E-04   0.118114E+03   0.852678E+01   0.874331E-06   0.649531E-04   0.874331E-06   0.376500E-07
   298   0.415233E+04   0.118570E+03   0.643780E-04   0.118570E+03   0.870194E+01   0.884854E-06   0.643780E-04   0.884854E-06   0.375056E-07
   299   0.411850E+04   0.118988E+03   0.638065E-04   0.118988E+03   0.887830E+01   0.895324E-06   0.638065E-04   0.895324E-06   0.373620E-07
   300   0.408458E+04   0.119370E+03   0.632386E-04   0.119370E+03   0.905577E+01   0.905739E-06   0.632386E-04   0.905739E-06   0.372193E-07
   301   0.405058E+04   0.119714E+03   0.626741E-04   0.119714E+03   0.923443E+01   0.916101E-06   0.626741E-04   0.916101E-06   0.370774E-07
   302   0.401651E+04   0.120022E+03   0.621132E-04   0.120022E+03   0.941406E+01   0.926405E-06   0.621132E-04   0.926405E-06   0.369363E-07
   303   0.398238E+04   0.120292E+03   0.615559E-04   0.120292E+03   0.959472E+01   0.936647E-06   0.615559E-04   0.936647E-06   0.367961E-07
   304   0.394821E+04   0.120525E+03   0.610021E-04   0.120525E+03   0.977636E+01   0.946821E-06   0.610021E-04   0.946821E-06   0.366567E-07
   305   0.391401E+04   0.120720E+03   0.604518E-04   0.120720E+03   0.995888E+01   0.956923E-06   0.604518E-04   0.956923E-06   0.365180E-07
   306   0.387978E+04   0.120878E+03   0.599051E-04   0.120878E+03   0.101423E+02   0.966948E-06   0.599051E-04   0.966948E-06   0.363802E-07
   307   0.384554E+04   0.120997E+03   0.593620E-04   0.120997E+03   0.103265E+02   0.976892E-06   0.593620E-04   0.976892E-06   0.362431E-07
   308   0.381130E+04   0.121079E+03   0.588225E-04   0.121079E+03   0.105114E+02   0.986749E-06   0.588225E-04   0.986749E-06   0.361069E-07
   309   0.377707E+04   0.121123E+03   0.582865E-04   0.121123E+03   0.106969E+02   0.996516E-06   0.582865E-04   0.996516E-06   0.359714E-07
   310   0.374285E+04   0.121129E+03   0.577542E-04   0.121129E+03   0.108830E+02   0.100619E-05   0.577542E-04   0.100619E-05   0.358367E-07
   311   0.370867E+04   0.121095E+03   0.572255E-04   0.121095E+03   0.110697E+02   0.101576E-05   0.572255E-04   0.101576E-05   0.357027E-07
   312   0.367451E+04   0.121024E+03   0.567005E-04   0.121024E+03   0.112569E+02   0.102522E-05   0.567005E-04   0.102522E-05   0.355696E-07
   313   0.364041E+04   0.120914E+03   0.561791E-04   0.120914E+03   0.114444E+02   0.103458E-05   0.561791E-04   0.103458E-05   0.354371E-07
   314   0.360636E+04   0.120765E+03   0.556613E-04   0.120765E+03   0.116323E+02   0.104382E-05   0.556613E-04   0.104382E-05   0.353055E-07
   315   0.357238E+04   0.120578E+03   0.551472E-04   0.120578E+03   0.118204E+02   0.105294E-05   0.551472E-04   0.105294E-05   0.351746E-07
   316   0.353848E+04   0.120352E+03   0.546368E-04   0.120352E+03   0.120088E+02   0.106194E-05   0.546368E-04   0.106194E-05   0.350444E-07
   317   0.350467E+04   0.120089E+03   0.541300E-04   0.120089E+03   0.121973E+02   0.107081E-05   0.541300E-04   0.107081E-05   0.349149E-07
   318   0.347096E+04   0.119786E+03   0.536270E-04   0.119786E+03   0.123858E+02   0.107954E-05   0.536270E-04   0.107954E-05   0.347862E-07
